기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,산업군,섹터,호황,불황,산업코스피,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19
네오펙트,2018,Nov_18,338.01,0.89,11000,400,2018-11-28,11874545,11860131880,3256302866,1237295129,1872835654,4932272500,0,-25024801818,-2388739829,-6253729697,,2026286330,-0.154790407,9.585531860604291,-1.178875756,-3.086301084,0.311246513,-526.6500482,-5.026208303,29.74,1,55.46,1.3293173478976577,0.3009373004050957,-0.23096733,-2.100936695,2026286329,0.073454347,-157.0132456,-9.09654464,93.75,40,73,1.75,4450.7,100.49,96.6,99.33,4450.7,402987219,1128.58,2688880.9,2108.22,0.2690000000000001,-0.192401,의료/의약,Growth,0.2381612070231815,-0.276769885,2494.79,0,0.11673305,0,0,0.081642166,0,0.057919104,0.201397,0.0864552,0,0,0.10253777,0,0.1052072,0.025151731,0.10431831,0,0,0,0.09993526
네패스아크,2020,Nov_20,707,1.3,26500,830,2020-11-17,8626115,11860309670,1.46424E+11,16618893403,1.09137E+11,3142857500,5537302954,0,7422357873,888435070,,36149526285,14.487780230151031,0.7136642243495591,0.2053237935812137,0.024576673,0.1023523787040815,102.99365009624844,4.382477489306584,69.56,6,70.37,-1.841858372,-0.333751141,-0.127499702,-0.060452983,36149526284,-0.494785267,-436.383874,2.6451439814157505,93.33,100,72,0.5,8546,100.06,99,100.09,8546,436377224,1116.76,3183774.5,2539.15,0.6450000000000001,-0.346897,전자/회로,Growth,0.2416107657213001,-0.275249396,24046.91,0,0.14348757,0,0,0.07259166,0,0.03031551,0.21143126,0.2231135,0,0,0.08669287,0,0.08532712,0.001149146,0.1620259,0.03320294,0.013084061,0,0.03431797
넥스트바이오메디컬,2024,Aug_24,356.95,1.34,29000,65,2024-08-20,8008066,18226209235,11631729976,33841735196,1743273845,3174033000,0,-70533596241,-563729170,-354965658,,2370874495,-0.528284438,0.5385719476096571,-0.237772675,-0.149719295,0.005269714,-44.32601554,10.159257556248154,31.5,12,56.66,-0.001962011,0.006737206,0.8327415049355842,1.3908694643520687,2370874494,-0.106104846,894.9161299,9.030203640710276,81.82,100,72,3.5,7498.7,119.38,100.8,114.54,7498.7,415916439,1354.15,4062635.6,2696.63,0.075,-0.603523,의료/의약,Growth,0.2277294746157105,-0.28883934,1694.27,0,0.16578089,0,0,0.048037343,0,0.07329509,0.13704544,0.23444076,0,0,0.1320953,0,0.06414704,0.003776396,0.14851315,0.016783796,0,0,0.015896466
넥스트엔터테인먼트월드,2014,Dec_14,214.69,34.64,16300,33,2014-12-23,13765197,70212514990,26846613446,47769211943,4310289355,4660440000,31004563251,-417404367,7304573957,4239311260,,53250846349,1.4775333057265507,1.4698277851805506,0.1371729175744297,0.079610214,0.1202723417828145,307.973163,6.157734510292125,37.17,6,56.3,-1.427026257,0.1386785044229479,-0.013961512,-0.069621202,53250846348,-0.516192675,-1062.828298,4.515356448259093,92.86,100,72,2,8011.2,99.14,101.7,94.006,8011.2,363592748,1104.33,2085332.1,1939.02,0.5380000000000003,-0.178494,엔터,Growth,0.1926107227387573,-0.261697454,1045.44,0,0.11109317,0,0,0.025069281,0,0.0631188,0.177754,0.06652553,0.012461158,0,0.079632476,0,0.117963426,0.050310623,0.109023176,0,0,0,0.078529306
넥스트칩,2022,Jul_22,1623.41,11.58,13000,1727,2022-07-01,17385317,24688525847,3488800606,3538964324,1468217254,7353658500,-58222391590,0,-9819311428,-9802536933,,2810543713,-0.098433385,6.976200827900745,-3.493740867,-3.48777245,0.1927025962226495,-563.8399882,-2.359650679,0.03,3,64.23,0.043698474,-1.206340049,-2.94313619,-2.604718553,2810543712,-0.333464118,679.0286641882917,0.066513064,93.33,182.35,82,2.25,59.5,116.9,85.9,108.73,59.5,438605367,1307.4,3723898.7,2305.42,0.062,-1.14859,반도체,Growth,0.2438499455159739,-0.30378737,21191.76,0,0.13418482,0,0,0,0,0.09328954,0.14218363,0.2030169,0,0,0.13477764,0,0.13315327,0,0.15439819,0.029673023,0.005990319,0.032008093,0.017311309
넥스틴,2020,Oct_20,30.25,5.3,75400,13,2020-10-08,3134160,17237474834,5873387798,11448518947,2507963890,1402280000,-11579227125,145217831,2529464161,2105993309,,13713755603,-1.391233996,1.5056510727544328,0.184447225,0.1535679481220517,-0.209933228,671.9482441866401,3.6190984383747513,37.39,1,56.02,-0.00782007,0.5463502139085337,0.3717993110365394,0.4301095540874647,13713755602,-0.420986004,1500.7915301069504,4.436390840147558,85,100,65,0.5,12823.9,99.98,92.6,100.18,12823.9,426509822,1144.68,3153175.1,2391.96,0.5969999999999999,-0.061088,반도체,Growth,0.2421059828627048,-0.27881141,21926.59,0,0.16078234,0,0,0.08878948,0,0.037740074,0.19162886,0.22447868,0,0,0.0757729,0,0.07559698,0,0.14513303,0.025811927,0.019878931,0,0.042294767
넥스틸,2023,Aug_23,132,0.43,11500,4,2023-08-21,26002000,2.87366E+11,3.00646E+11,2.3037E+11,72377068023,5488000000,2.39252E+11,39178483879,1.81301E+11,1.44193E+11,,6.68404E+11,1.066316968,1.247410501099059,0.2712440365514501,0.2157275975368193,0.5078673415166736,5545.462409006999,1.5734364718752123,7.59,6,68.58,-2.048710613,0.4586182517246362,0.231270534,0.2183835200345593,6.68404E+11,0.5190198366006086,5588.844439120067,-4.405234364,94.74,0,73,3.5,6821.5,117.5,103.4,112.28,6821.5,418301093,1318.47,3827886.1,2508.8,0.133,-0.256624,철강,Sensitive,0.2499165956640587,-0.275730132,6377.64,0,0.097937666,0,0,0,0,0.043736044,0.07271574,0.16542004,0.004077701,0,0.09741519,0,0.042855386,0,0.11443111,0.032564998,0.023058355,0.03010628,0.005949523
넷마블게임즈,2017,May_17,241,47.1,157000,29,2017-05-12,84730000,7.21474E+11,1.23595E+12,4.21228E+11,2.25841E+11,6777638800,2.93899E+11,6.5939E+11,2.94668E+11,2.09247E+11,,1.50002E+12,0.6739836552985816,1.712787288633406,0.1964435047390057,0.1394968142117961,0.2179510209200973,2469.578897084858,4.446877485963843,24.47,6,79.28,-0.430900343,-0.321844302,-0.013590347,-0.01767936,1.50002E+12,-0.453073533,479.2850398796179,-0.792545967,70.97,100,81,1.25,3956.8,98.23,109.2,97.546,3956.8,378456235,1125.28,2459313,2286.02,0.5670000000000002,-0.171082,게임,Growth,0.2738837499647666,-0.288785593,1172.36,0,0.1640303,0,0,0.0642256,0,0.0746804,0.23423114,0.11536097,0,0,0.08808229,0,0.09151904,0.06668595,0.1382081,0,0,0,0.102062605
노랑풍선,2019,Jan_19,978.43,11.67,20000,1025,2019-01-30,4765650,53998988625,46519172709,59994298343,545127413,2000000000,36855804039,-623045000,5027885075,4298227609,,87368791853,1.5834438130464423,0.9000686751310341,0.057547838,0.049196372,0.1124226374721091,901.9184390376968,7.951402027223146,65.95,6,72.28,-0.32190113,0.042304081,-0.092149452,-0.075305918,87368791852,-0.195109951,-1287.91386,5.107848349434942,93.33,128.57,71,1.75,6685.1,99.89,98.5,98.884,6685.1,405513163,1122,2726097.6,2206.2,0.1840000000000001,-0.175106,서비스,Protective,0.2284494055138251,-0.249754729,1133.28,0,0.10184769,0,0,0.09592629,0,0.04566865,0.20616888,0.083912194,0,0,0.100660644,0,0.12709936,0.014870218,0.088760175,0,0,0,0.11572675
노머스,2024,Nov_24,288,0.38,30200,2,2024-11-12,10710405,34120166655,25381023228,13629115542,715591436,4773252500,-62848342605,2507709267,3075954443,3364722599,,27712485598,-0.258149777,2.5034762197043525,0.1109952563483511,0.1214154027108571,-0.060552118,314.1545626892727,14.680478447190058,22.98,24,74.47,-0.139561427,-1.361801071,0.1158293947177463,0.8621900662501314,27712485597,-0.556638244,3239.765702137314,203.81516326394424,70,100,70,3,9594.8,119.1,100.7,114.4,9594.8,415391699,1393.38,4143031.5,2482.57,0.1479999999999997,-0.350073,엔터,Growth,0.2506875790747536,-0.283940466,980.56,0,0.19021262,0,0,0.06235136,0,0.06950205,0.12812357,0.22783147,0,0,0.13405488,0,0.075763755,0.006197532,0.13801496,0.00786824,0.004678696,0,0.029810514
노바렉스,2018,Nov_18,48.64,18.99,19000,631,2018-11-14,9003740,51072307072,31184937499,23273329506,644639849,4007470000,39491885496,370413784,6158470461,5402178944,,51632811146,0.5452039011726483,2.194456408088634,0.1192743591586742,0.1046268607906022,0.1231412663586271,599.9927745581281,9.473013727263536,20.7,5,59.36,0.066594579,-0.249597603,-0.003139458,0.006269416,51632811145,-0.072444417,-283.2574382,4.185056621949095,93.33,0,73,1.75,4450.7,100.49,96.6,99.33,4450.7,402987219,1128.58,2688880.9,2068.05,0.2690000000000001,-0.30525,바이오,Growth,0.2530895774547371,-0.287438218,2430.59,0,0.12905405,0,0,0.069328725,0,0.06107949,0.20260184,0.11487853,0,0,0.11106975,0,0.096681565,0.02360699,0.10426893,0.015626889,0,0,0.082363114
노바텍,2018,Nov_18,66.32,0.03,10000,326,2018-11-02,4626800,17335299411,3354972723,1034934698,710613859,1890000000,15005127896,139739161,2515203739,2958739893,,10742091268,0.1024691622869293,16.75013838505973,0.2341447001565356,0.2754342538322957,0.1736872899036913,639.4786662488112,7.532083100565079,70.25,6,75.18,-0.093183808,9.105903391056728,-0.025048087,0.088667541,10742091267,-0.129405895,-219.6945595,4.654436218622962,94.12,-62.5,73,1.75,4450.7,100.49,96.6,99.33,4450.7,402987219,1128.58,2688880.9,2096,0.2690000000000001,-0.073466,부품제조,Sensitive,0.2310456741139371,-0.266523604,766.42,0,0.1080887,0,0,0.076803386,0,0.040176786,0.2019705,0.09755884,0,0,0.10452753,0,0.11919886,0.003685264,0.083345264,0.010607088,0,0,0.087013714
노브랜드,2024,May_24,1075.61,3.57,14000,2070,2024-05-23,7651263,1.71702E+11,1.18276E+11,1.53248E+11,31756286134,3478064000,71128014081,-8382650640,10411712773,4820429371,,3.5925E+11,2.793637316383611,1.1204221846496634,0.028981833,0.01341805,0.072790394,630.0174717559702,10.082272010347936,60.66,60,77.08,-0.051143189,0.2190387052831113,-0.031073061,-0.039368679,3.5925E+11,-0.443165782,-3205.43908,7.194863893734204,65.22,230.43,73,3.5,9623.5,119.25,98.4,114.1,9623.5,412832077,1365.39,4014130.8,2721.81,0.095,-0.022663,옷,Protective,0.2772308824456139,-0.255525521,1064.94,0,0.20285188,0,0,0.049569532,0,0.0734039,0.12527324,0.23467284,0,0,0.13222739,0,0.057492297,0.007821512,0.14809151,0.018866198,0,0,0.017328331
노을,2022,Mar_22,31.5,0,10000,8,2022-03-03,11453530,16487019736,5388773996,2805550104,15847319306,4440025000,-30482300148,382244045,-7359846122,-10602469785,,1175769354,-0.726923102,5.876572908996959,-6.259600233,-9.017474175,0.4131900597642077,-925.6945051,-0.437906482,1.06,1,67.13,0.9842996838265676,1.8452359440957824,-4.060093595,-6.293997881,1175769353,-0.131540287,-142.1305822,-2.181856526,93.75,-75,88,1.25,8043.6,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,2747.08,0.4149999999999996,-0.518789,바이오,Growth,0.2348310841632113,-0.286262934,3102.65,0,0.1383995,0,0,0.07183706,0,0.06637214,0.1785286,0.21916994,0,0,0.15658909,0,0.10389768,0,0.16757461,0.037636966,0.009189837,0.00246905,0.06733592
노터스,2019,Nov_19,699.46,0.59,20000,22,2019-11-27,6971092,18634444072,31719440469,11018310275,13061443081,645609200,16461512493,2374661117,2785586994,3254546760,,20185119755,1.2360138489810009,1.691225206670811,0.138002005,0.1612349492845503,0.1670558999523103,466.86326331656505,9.432170397691053,48.79,6,63.75,0.08623396,0.1003468738311632,-0.0227418,0.057694871,20185119754,-0.032282597,-86.21608494,5.839875819767538,95,100,72,1.25,5456.7,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,2127.85,0.258,-0.179811,바이오,Growth,0.2606069583278732,-0.284233873,2335.04,0,0.12921405,0,0,0.10651584,0,0.04795378,0.19390573,0.12928347,0,0,0.08741696,0,0.08314031,0.017477026,0.10374133,0.011800158,0,0,0.066838145
녹십자랩셀,2016,Jun_16,733.72,51.66,18500,800,2016-06-23,10560000,7793217994,9069614549,4962733602,2940460490,4250000000,4162969451,0,3219922268,2260239717,,34489289880,0.9394060133025436,1.5703478403231848,0.093360063,0.065534539,0.2686613484292801,214.0378519886364,2.782563585475971,38.64,6,63.98,-0.287825145,0.041827645,0.000402618,0.011598485,34489289879,0.006942901,56.210803409090914,0.565589308,93.33,213.04,74,1.25,11302.4,95.21,99.3,95.611,11302.4,369889849,1170.5,2334288.3,1986.71,0.2829999999999999,-0.352269,바이오,Growth,0.2144031742293963,-0.259655326,2248.97,0,0.143333,0,0,0.045382142,0,0.050423417,0.21237804,0.14284813,0,0,0.06532259,0,0.13163763,0.053393863,0.119672716,0,0,0,0.09573938
녹십자웰빙,2019,Oct_19,657.93,3.17,11300,657,2019-10-14,17752276,27468345952,17554809017,10795290598,2658126861,6581890000,18365226612,-389993128,5196088589,3767943172,,32678698045,0.5478417481495936,2.544474898812724,0.1590053735263491,0.1153027322817872,0.153435852,212.2512725692188,6.075673454996978,45.77,6,51.03,0.083914629,-0.072049245,0.002952905,0.009926405,32678698044,-0.106636487,-107.5935296,2.6452471946430216,95,100,74,1.25,5825.1,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,2067.4,0.2199999999999999,-0.303155,식품,Protective,0.2488361589427159,-0.257196805,3374.5,0,0.1022158,0,0,0.09417336,0,0.04549157,0.18653895,0.11851471,0,0,0.09390348,0,0.095161475,0.001254746,0.08802573,0.017134298,0,0,0.060871653
뉴로메카,2022,Nov_22,1652.13,7.67,16900,1181,2022-11-04,9855420,20478420097,2188188485,8775265601,175205096,4155210000,-2225003163,16757104,-2321393934,-2142105260,,4603981720,4.597142509173979,2.333652453170916,-0.504214412,-0.465272321,-1.100228522,-217.3530159,-5.908578326,22.32,3,65.85,4.877995839334736,-0.269861573,-0.09491153,0.4317538448332218,4603981719,-1.311430334,451.74792814512216,-0.735596708,93.33,100,76,3.25,-1976.8,116.75,86.4,109.07,-1976.8,416104905,1364.1,3801790.3,2348.43,0.02,-0.54096,기계제조,Sensitive,0.261890699,-0.290961598,895.47,0,0.08409856,0,0,0,0,0.08717018,0.08034125,0.14942779,0,0,0.13037275,0,0.09280246,0,0.125432,0.011382062,0.033499926,0.061718866,0.015928572
뉴트리,2018,Dec_18,28.68,0,14500,0,2018-12-13,9100084,24546037353,6984272401,7394098131,551151570,3611112000,8306119277,62471024,10209895170,2840733056,,69474763064,0.6632259718454585,3.319679684813748,0.1469583301866703,0.040888704,0.2371288521721337,312.1655862,2.310019805325778,51.89,6,62.12,-1.765101861,0.5790623942973929,0.070505528,0.006169837,69474763063,-0.063579038,81.79122478429869,0.7998446666414154,93.75,0,73,1.75,4962.4,100,97.8,98.988,4962.4,403694264,1122.9,2705177.9,2095.55,0.167,-0.431594,식품,Protective,0.2458177401798929,-0.246521315,4063.62,0,0.11502551,0,0,0.090364784,0,0.05564514,0.21044935,0.091368176,0,0,0.09085956,0,0.116929814,0.019892057,0.11297842,0,0,0,0.10326822
뉴트리바이오텍,2015,Dec_15,93.92,28.32,21000,2,2015-12-16,10314000,22561238211,42751363056,29712121460,16911594837,4117000000,10399287474,1361970566,8108840509,6379407315,,56166884783,2.936324386437544,0.7593277457946956,0.1443704869929745,0.113579511,0.4017699736916481,618.5192277486912,2.304754292461076,51.78,6,54.91,-0.50459876,0.1112299678816535,0.070586011,0.065752472,56166884782,0.1675101617840152,400.97399689742105,-1.274216254,93.33,0,70,1.5,9417.7,95.21,103.3,95.07,9417.7,367961865,1172.24,2245102.7,1969.4,0.4619999999999999,-0.226824,식품,Protective,0.2495277701514885,-0.260698965,5496.19,0,0.14042649,0,0,0.042841405,0,0.028849369,0.22936714,0.1216026,0,0,0.0686199,0,0.1412703,0.07366913,0.1240257,0,0,0,0.11275076
뉴파워프라즈마,2016,Nov_16,501.2,7.8,17500,521,2016-11-30,7903379,45124589155,42678869260,24738224389,3440041613,3076189500,51103124798,2745663315,4350929653,3968911168,,24433455687,0.4950070633943457,1.8240835900520376,0.1780726274963612,0.1624375699795787,0.069721787,502.1790259583907,13.704012054501494,38.65,6,47.68,-0.047817506,-0.416347079,0.020330448,0.001725356,24433455686,-0.088854656,-525.2499452,6.955495158598153,92.86,125,72,1.25,6891.1,96.12,95.9,96.237,6891.1,371985331,1161.64,2400346.6,1983.48,0.3560000000000001,-1.489745,반도체,Growth,0.2418322907608607,-0.275999135,12393.41,0,0.1392879,0,0,0.021446686,0,0.0745689,0.1986637,0.10778243,0,0,0.075753495,0.000963206,0.111505084,0.045123953,0.10766759,0,0,0,0.07901174
닷밀,2024,Nov_24,1082.35,0.14,13000,116,2024-11-13,9147948,9327001956,20359283663,9334398112,3464777631,3955974000,-4949802391,688210343,47982526,119876072,,10010175106,-41.87964627,0.9992076451088484,0.004793375,0.011975422,-0.392241469,13.104148821134531,351.9429109672134,24.57,24,65.52,-22.5870003,-0.528809164,-0.038304373,0.076565332,10010175105,-1.262514964,145.70236603881003,351.1121501583742,70,100,70,3,9594.8,119.1,100.7,114.4,9594.8,415391699,1393.38,4143031.5,2417.08,0.1479999999999997,-0.39029,엔터,Growth,0.2506434306957933,-0.287017256,969.07,0,0.18994993,0,0,0.0627451,0,0.06889189,0.126189,0.2281764,0,0,0.1345273,0,0.075877726,0.007097607,0.13599871,0.012792405,0.002885133,0,0.031138755
대림씨엔에스,2016,Mar_16,85.25,15.9,27700,26,2016-03-30,12731947,1.267E+11,2.11851E+11,1.14903E+11,24548992097,12922030000,1.64306E+11,-8550622960,54190097149,36352275797,,2.95452E+11,0.8267404349625719,1.102665155993785,0.1834144972606357,0.1230397201771721,0.2155139716160261,2855.201627606524,3.674069512415961,50.81,6,69.51,-0.098339599,0.1522851087576829,0.052903537,0.048137152,2.95452E+11,0.080059214,1337.9299008234952,-1.466687924,93.33,100,67,1.5,11363.7,94.63,100.6,95.393,11363.7,369839889,1188.21,2294354.5,2002.14,0.3560000000000001,-0.479311,부품제조,Sensitive,0.2460299903684832,-0.266080207,808.38,0,0.13329995,0,0,0.037251737,0,0.044774223,0.23261094,0.13060942,0.004908864,0,0.08396083,0,0.14477131,0.053711854,0.11472572,0,0,0,0.11000866
대명에너지,2022,May_22,254.74,0.34,15000,151,2022-05-16,17000000,82546653186,71671824256,48126804154,47416135170,1500000000,50077191440,6952014307,36767076230,19587673856,,95870723865,1.6323976740261368,1.7151908304956345,0.3835068178036646,0.2043134031571755,0.3346649524114548,1152.2161091764706,1.5958717454428386,75.59,2,85.29,-1.062009886,0.4078847498709206,0.1356251628609553,0.015142083,95870723864,-0.468668978,-697.7178675,0.6515763504149312,94.74,0,86,1.75,3135.3,115.92,103.2,107.5,3135.3,447711119,1269.88,3702933.6,2596.58,0.2759999999999998,-0.041681,건설,Sensitive,0.243947436,-0.302465584,106.95,0,0.10424814,0,0,0.04350085,0,0.06815512,0.173464,0.19354975,0,0,0.15096712,0,0.13391763,0,0.14933532,0.027420327,0,0.020760998,0.07051648
대모엔지니어링,2019,Jul_19,1,15.6,5200,1268,2019-07-24,8324420,37081103396,30932031156,22723834278,11173114946,3279960000,29781454108,148839630,1624485712,1574762505,,14493937691,1.020677212869779,1.6318154296654035,0.1120803570867234,0.1086497360877884,0.047417961,189.1738409402697,21.001222156640303,53.11,1,68.02,0.2445560222861779,-0.087385733,0.035194575,0.047520229,14493937690,-0.047863625,-185.5307267,12.425889612551632,93.33,100,75,1.5,5290.8,100.46,96.9,99.187,5290.8,403112528,1175.31,2807896.7,2082.3,0.1240000000000001,0.869052,기계제조,Sensitive,0.2567195914198097,-0.262781995,746.1,0,0.12943321,0,0,0.10854422,0,0.057023928,0.2132433,0.12619253,0,0,0.11259365,0,0.091036245,0.024765052,0.10556749,0.0045847,0,0,0.0840024
대보마그네틱,2018,Nov_18,995.4,42.25,31000,837,2018-11-06,3232600,11627752572,3460149986,4824351277,375697025,1304000000,7271557134,1311097122,3061834502,2549996735,,10952817427,0.5259664358996069,2.410220961196396,0.2795476618145951,0.2328165106371584,0.2579231223194096,788.8376956629338,3.2293888678637668,14.06,6,74.63,-0.145666273,0.080232018,-0.072714224,-0.052829377,10952817426,-0.345872096,-374.442313,1.6726584906003554,94.74,283.33,73,1.75,4450.7,100.49,96.6,99.33,4450.7,402987219,1128.58,2688880.9,2089.62,0.2690000000000001,0.629978,전자/회로,Growth,0.2241214479063618,-0.277837864,16283.17,0,0.11592649,0,0,0.05884373,0,0.0499985,0.19898917,0.106553935,0,0,0.110632904,0,0.10153853,0.011483873,0.09460937,0.018315846,0,0,0.07859176
대성하이텍,2022,Aug_22,1934.89,4.47,9000,1136,2022-08-22,13278546,87308076029,55457028314,89150126187,22633300695,900000000,21981182928,351950415,11691678673,7457425500,,1.02716E+11,4.811379732199559,0.9793376606765968,0.1138250621387324,0.072602228,0.3209823397431184,561.614615,2.649891288284125,48.97,2,65.85,-2.108613244,0.02426643,0.2143524566256329,0.1813756190356208,1.02716E+11,0.8333938872879314,1156.7654073721624,5.8224441741156525,94.44,100,79,2.5,-4176.5,116.45,88.7,108.63,-4176.5,436432145,1318.44,3745802.7,2462.5,0.075,0.700368,기계제조,Sensitive,0.271507501,-0.279641895,1052.65,0,0.10693117,0,0,0,0,0.07237517,0.10021849,0.16465229,0,0,0.13669883,0,0.0944297,0,0.12954924,0.025656044,0.007152095,0.027100177,0.040606674
대원,2017,Dec_17,247.25,0.2,15000,455,2017-12-01,11050000,2.5334E+11,1.23815E+11,99614249394,32013703566,5025000000,2.22901E+11,17035363901,11587688525,18257210543,,1.32228E+11,0.537340746,2.543209766486071,0.087633908,0.1380733270936727,0.074530849,1652.2362482352942,21.188567483867537,41.28,6,83.71,-0.261986697,0.6485366900081233,0.022280992,-0.004220762,1.32228E+11,-0.084664933,-1792.054662,7.506450643929904,93.33,100,81,1.5,5365.7,99.09,112.3,97.698,5365.7,389266683,1085.78,2525207.8,2475.41,0.3719999999999999,-0.486525,건설,Sensitive,0.2489688466132626,-0.235844505,101.21,0,0.14682229,0,0,0.09520245,0,0.061245084,0.27345067,0.15316698,0,0,0.11405131,0,0.09433497,0.04114389,0.14510962,0.018148381,0,0,0.11360468
