기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),국고채 금리 스프레드,KOSPI_1001,종가대비등락율
넥스틸,2023,Aug_23,132.0,0.43,11500.0,4,2023-08-21,26002000,287366000000.0,300646000000.0,230370000000.0,72377068023.0,5488000000.0,239252000000.0,39178483879.0,181301000000.0,144193000000.0,668404000000.0,1.066316968,1.247410501,0.271244037,0.215727598,0.507867342,5545.462409,1.573436472,7.59,6,68.58,-2.048710613,0.458618252,0.231270534,0.21838352,243685000000.0,0.519019837,5588.844439,-4.405234364,94.74,0.0,-0.0279294575633341,0.0,1.833504300411126,0.0052983028178272,0.016239567174047,0.0047417704074905,1.833504300411126,-0.0053586348449096,-0.0248723966411897,0.000658178998826,-0.0018626830476318988,-0.0088314233675524,-6.6
넷마블게임즈,2017,May_17,241.0,47.1,157000.0,29,2017-05-12,84730000,721474000000.0,1235950000000.0,421228000000.0,225841000000.0,6777638800.0,293899000000.0,659390000000.0,294668000000.0,209247000000.0,1500020000000.0,0.673983655,1.712787289,0.196443505,0.139496814,0.217951021,2469.578897,4.446877486,24.47,6,79.28,-0.430900343,-0.321844302,-0.013590347,-0.01767936,427095000000.0,-0.453073533,479.2850399,-0.792545967,70.97,100.0,0.026678058418846,0.0,-0.303601335360008,-0.0012110832191671,0.0225775422984252,-0.0012127459606389,-0.303601335360008,0.0008504816249323,-0.003606190947273,0.0024117888859123,0.0057063879448341,0.0068629130908478,3.2
노랑풍선,2019,Jan_19,978.43,11.67,20000.0,1025,2019-01-30,4765650,53998988625.0,46519172709.0,59994298343.0,545127413.0,2000000000.0,36855804039.0,-623045000.0,5027885075.0,4298227609.0,87368791853.0,1.583443813,0.900068675,0.057547838,0.049196372,0.112422637,901.918439,7.951402027,65.95,6,72.28,-0.32190113,0.042304081,-0.092149452,-0.075305918,3547247260.0,-0.195109951,-1287.91386,5.107848349,93.33,128.57,-0.025987020297132,0.0962250448649376,0.3148232044705176,-0.002951620999392,-0.0265262761987712,-0.0030503935984804,0.3148232044705176,0.0020089407831402,-0.0021849268808445,0.0014204646996329,-0.024273017395570397,0.0084111405528277,70.8
노머스,2024,Nov_24,288.0,0.38,30200.0,2,2024-11-12,10710405,34120166655.0,25381023228.0,13629115542.0,715591436.0,4773252500.0,-62848342605.0,2507709267.0,3075954443.0,3364722599.0,27712485598.0,-0.258149777,2.50347622,0.110995256,0.121415403,-0.060552118,314.1545627,14.68047845,22.98,24,74.47,-0.139561427,-1.361801071,0.115829395,0.862190066,-14587125496.0,-0.556638244,3239.765702,203.8151633,70.0,100.0,-0.0160375074774896,-0.0429134597577291,0.1387911777321253,-0.0013636240691104,-0.0158676318957798,-0.0018630679410451,0.1387911777321253,-0.0099726036055568,0.0208760471048803,0.0040827166851176,0.039843070659612095,-0.0097380630863099,-35.8
노바렉스,2018,Nov_18,48.64,18.99,19000.0,631,2018-11-14,9003740,51072307072.0,31184937499.0,23273329506.0,644639849.0,4007470000.0,39491885496.0,370413784.0,6158470461.0,5402178944.0,51632811146.0,0.545203901,2.194456408,0.119274359,0.104626861,0.123141266,599.9927746,9.473013727,20.7,5,59.36,0.066594579,-0.249597603,-0.003139458,0.006269416,-29220806881.0,-0.072444417,-283.2574382,4.185056622,93.33,0.0,0.0533776113589769,0.0962250448649376,-0.1177425963742025,-0.004959191514419,-0.0226868208458918,-0.0074642488057945,-0.1177425963742025,0.0027664689126353,0.0060170100533778,0.0042398909649734,-0.0021313332113821956,-0.0139740636490815,5.8
노바텍,2018,Nov_18,66.32,0.03,10000.0,326,2018-11-02,4626800,17335299411.0,3354972723.0,1034934698.0,710613859.0,1890000000.0,15005127896.0,139739161.0,2515203739.0,2958739893.0,10742091268.0,0.102469162,16.75013839,0.2341447,0.275434254,0.17368729,639.4786662,7.532083101,70.25,6,75.18,-0.093183808,9.105903391,-0.025048087,0.088667541,-10542336930.0,-0.129405895,-219.6945595,4.654436219,94.12,-62.5,0.0533776113589769,0.0962250448649376,-0.1177425963742025,-0.004959191514419,-0.0226868208458918,-0.0074642488057945,-0.1177425963742025,0.0027664689126353,0.0060170100533778,0.0042398909649734,-0.0021313332113821956,-0.0141542206442468,83.0
노브랜드,2024,May_24,1075.61,3.57,14000.0,2070,2024-05-23,7651263,171702000000.0,118276000000.0,153248000000.0,31756286134.0,3478064000.0,71128014081.0,-8382650640.0,10411712773.0,4820429371.0,359250000000.0,2.793637316,1.120422185,0.028981833,0.01341805,0.072790394,630.0174718,10.08227201,60.66,60,77.08,-0.051143189,0.219038705,-0.031073061,-0.039368679,-196687000000.0,-0.443165782,-3205.43908,7.194863894,65.22,230.43,0.0297047417961463,0.0,0.4371215962582789,0.0010873671436565,-0.0114219110356573,0.0005003145026129,0.4371215962582789,-0.0114218539731148,0.0168639397802277,0.0086922196190675,0.009560730875388296,0.0109909513063495,287.9
노을,2022,Mar_22,31.5,0.0,10000.0,8,2022-03-03,11453530,16487019736.0,5388773996.0,2805550104.0,15847319306.0,4440025000.0,-30482300148.0,382244045.0,-7359846122.0,-10602469785.0,1175769354.0,-0.726923102,5.876572909,-6.259600233,-9.017474175,0.41319006,-925.6945051,-0.437906482,1.06,1,67.13,0.984299684,1.845235944,-4.060093595,-6.293997881,-2119494467.0,-0.131540287,-142.1305822,-2.181856526,93.75,-75.0,0.0235295507087624,0.1443375672974066,0.1178968154959868,0.0052417022764941,-0.0100963296517633,0.0011782149825693,0.1178968154959868,-0.0045557393353101,0.0077965958666167,0.0026846333227458,-0.002455035240400305,-0.0138145236819473,-7.9
노터스,2019,Nov_19,699.46,0.59,20000.0,22,2019-11-27,6971092,18634444072.0,31719440469.0,11018310275.0,13061443081.0,645609200.0,16461512493.0,2374661117.0,2785586994.0,3254546760.0,20185119755.0,1.236013849,1.691225207,0.138002005,0.161234949,0.1670559,466.8632633,9.432170398,48.79,6,63.75,0.08623396,0.100346874,-0.0227418,0.057694871,-17052315913.0,-0.032282597,-86.21608494,5.83987582,95.0,100.0,0.0285225949224432,-0.0962250448649376,-0.1003522523349934,-0.0015167109562324,0.0176503996792161,0.0050556366774244,-0.1003522523349934,0.0023471051444653,-0.0023388039101597,0.0011753739458317,-0.015142583536280299,0.0069907613566569,82.5
녹십자랩셀,2016,Jun_16,733.72,51.66,18500.0,800,2016-06-23,10560000,7793217994.0,9069614549.0,4962733602.0,2940460490.0,4250000000.0,4162969451.0,0.0,3219922268.0,2260239717.0,34489289880.0,0.939406013,1.57034784,0.093360063,0.065534539,0.268661348,214.037852,2.782563585,38.64,6,63.98,-0.287825145,0.041827645,0.000402618,0.011598485,3588741615.0,0.006942901,56.21080341,0.565589308,93.33,213.04,0.0306976111044924,-0.0962250448649376,0.3460717818601414,0.0007639072079704,-0.0206806705330122,0.0010525687872491,0.3460717818601414,0.0061838207604994,-0.027787031978506,0.0021100056771815,-0.0046788909502666,0.0068635847057591,160.0
녹십자웰빙,2019,Oct_19,657.93,3.17,11300.0,657,2019-10-14,17752276,27468345952.0,17554809017.0,10795290598.0,2658126861.0,6581890000.0,18365226612.0,-389993128.0,5196088589.0,3767943172.0,32678698045.0,0.547841748,2.544474899,0.159005374,0.115302732,0.153435852,212.2512726,6.075673455,45.77,6,51.03,0.083914629,-0.072049245,0.002952905,0.009926405,-21204117403.0,-0.106636487,-107.5935296,2.645247195,95.0,100.0,-0.0434198173073529,-0.0962250448649376,0.0864871713490119,0.0023650475695508,0.0442001334161298,0.0007365358946772,0.0864871713490119,0.005978943399903,0.0225209971902451,0.001176518378675,0.027443473311991207,0.0081092681750628,10.6
뉴로메카,2022,Nov_22,1652.13,7.67,16900.0,1181,2022-11-04,9855420,20478420097.0,2188188485.0,8775265601.0,175205096.0,4155210000.0,-2225003163.0,16757104.0,-2321393934.0,-2142105260.0,4603981720.0,4.597142509,2.333652453,-0.504214412,-0.465272321,-1.100228522,-217.3530159,-5.908578326,22.32,3,65.85,4.877995839,-0.269861573,-0.09491153,0.431753845,-2747276335.0,-1.311430334,451.7479281,-0.735596708,93.33,100.0,-0.0434538788660502,0.100461896222362,16.18611028767552,0.0041993685025004,-0.0345678439659473,0.002004518140666,16.18611028767552,-0.026226759864794,0.050911923295901,0.0032299288232782,-0.010880828482662891,0.013461189504949,24.6
뉴트리,2018,Dec_18,28.68,0.0,14500.0,0,2018-12-13,9100084,24546037353.0,6984272401.0,7394098131.0,551151570.0,3611112000.0,8306119277.0,62471024.0,10209895170.0,2840733056.0,69474763064.0,0.663225972,3.319679685,0.14695833,0.040888704,0.237128852,312.1655862,2.310019805,51.89,6,62.12,-1.765101861,0.579062394,0.070505528,0.006169837,9091858795.0,-0.063579038,81.79122478,0.799844667,93.75,0.0,-0.0299922217760844,0.0962250448649376,-0.2238793048821655,-0.001744361927002,-0.0242762806920186,-0.0027186107546933,-0.2238793048821655,0.001189795878497,0.0074415634052256,0.0024978868331326,-0.0087756790885423,0.010143173361966,-4.1
뉴트리바이오텍,2015,Dec_15,93.92,28.32,21000.0,2,2015-12-16,10314000,22561238211.0,42751363056.0,29712121460.0,16911594837.0,4117000000.0,10399287474.0,1361970566.0,8108840509.0,6379407315.0,56166884783.0,2.936324386,0.759327746,0.144370487,0.113579511,0.401769974,618.5192277,2.304754292,51.78,6,54.91,-0.50459876,0.111229968,0.070586011,0.065752472,9252805382.0,0.167510162,400.9739969,-1.274216254,93.33,0.0,-0.0160375074774896,0.0,0.2059518652135908,-0.0022950122888155,-0.0289656536196329,0.0024663764399515,0.2059518652135908,-0.0037138029516997,-0.0249059784415117,0.0003313693797595,-0.12706805148066108,-0.0091637416583479,38.1
뉴파워프라즈마,2016,Nov_16,501.2,7.8,17500.0,521,2016-11-30,7903379,45124589155.0,42678869260.0,24738224389.0,3440041613.0,3076189500.0,51103124798.0,2745663315.0,4350929653.0,3968911168.0,24433455687.0,0.495007063,1.82408359,0.178072627,0.16243757,0.069721787,502.179026,13.70401205,38.65,6,47.68,-0.047817506,-0.416347079,0.020330448,0.001725356,-26092639117.0,-0.088854656,-525.2499452,6.955495159,92.86,125.0,0.0483993613757219,0.0,0.3934389134720079,0.0011241700788122,-0.0393640183248796,0.0037492948768385,0.3934389134720079,-0.008030671554397,0.0180701537859179,0.0014796490739298,0.020283903322148203,-0.008105891787201,-4.0
닷밀,2024,Nov_24,1082.35,0.14,13000.0,116,2024-11-13,9147948,9327001956.0,20359283663.0,9334398112.0,3464777631.0,3955974000.0,-4949802391.0,688210343.0,47982526.0,119876072.0,10010175106.0,-41.87964627,0.999207645,0.004793375,0.011975422,-0.392241469,13.10414882,351.942911,24.57,24,65.52,-22.5870003,-0.528809164,-0.038304373,0.076565332,-8769872789.0,-1.262514964,145.702366,351.1121502,70.0,100.0,-0.0160375074774896,-0.0429134597577291,0.1387911777321253,-0.0013636240691104,-0.0158676318957798,-0.0018630679410451,0.1387911777321253,-0.0099726036055568,0.0208760471048803,0.0040827166851176,0.039843070659612095,-0.0106366524906473,-33.8
대림씨엔에스,2016,Mar_16,85.25,15.9,27700.0,26,2016-03-30,12731947,126700000000.0,211851000000.0,114903000000.0,24548992097.0,12922030000.0,164306000000.0,-8550622960.0,54190097149.0,36352275797.0,295452000000.0,0.826740435,1.102665156,0.183414497,0.12303972,0.215513972,2855.201628,3.674069512,50.81,6,69.51,-0.098339599,0.152285109,0.052903537,0.048137152,37545529816.0,0.080059214,1337.929901,-1.466687924,93.33,100.0,-0.0144932465656086,0.0,0.2656615323535361,-0.0029871933951133,-0.0277022970693899,0.0034685917706801,0.2656615323535361,0.0082591304516922,0.0255556299117198,0.0032126938094871,-0.0033881490979578016,0.0047401173608058,-16.1
대명에너지,2022,May_22,254.74,0.34,15000.0,151,2022-05-16,17000000,82546653186.0,71671824256.0,48126804154.0,47416135170.0,1500000000.0,50077191440.0,6952014307.0,36767076230.0,19587673856.0,95870723865.0,1.632397674,1.71519083,0.383506818,0.204313403,0.334664952,1152.216109,1.595871745,75.59,2,85.29,-1.062009886,0.40788475,0.135625163,0.015142083,-70374759862.0,-0.468668978,-697.7178675,0.65157635,94.74,0.0,0.0534282599494774,0.1071516751221441,-0.3575614756715394,0.0049705279335141,-0.0090687847571541,0.0003128457381832,-0.3575614756715394,-0.0076680683873747,0.0106133824232055,0.0035223968471046,-0.04771571985159509,-0.0096168073426193,-7.0
대모엔지니어링,2019,Jul_19,1.0,15.6,5200.0,1268,2019-07-24,8324420,37081103396.0,30932031156.0,22723834278.0,11173114946.0,3279960000.0,29781454108.0,148839630.0,1624485712.0,1574762505.0,14493937691.0,1.020677213,1.63181543,0.112080357,0.108649736,0.047417961,189.1738409,21.00122216,53.11,1,68.02,0.244556022,-0.087385733,0.035194575,0.047520229,-36532127111.0,-0.047863625,-185.5307267,12.42588961,93.33,100.0,-0.0423029203015718,-0.0824786098842322,0.3169106461132106,-0.0019965282185223,-0.0175524099259989,-0.002449087652858,0.3169106461132106,-0.003981653499499,0.0235783179911666,0.0018604295217572,-0.003168602611175103,-0.0071794121829044,117.3
대보마그네틱,2018,Nov_18,995.4,42.25,31000.0,837,2018-11-06,3232600,11627752572.0,3460149986.0,4824351277.0,375697025.0,1304000000.0,7271557134.0,1311097122.0,3061834502.0,2549996735.0,10952817427.0,0.525966436,2.410220961,0.279547662,0.232816511,0.257923122,788.8376957,3.229388868,14.06,6,74.63,-0.145666273,0.080232018,-0.072714224,-0.052829377,-2211800458.0,-0.345872096,-374.442313,1.672658491,94.74,283.33,0.0533776113589769,0.0962250448649376,-0.1177425963742025,-0.004959191514419,-0.0226868208458918,-0.0074642488057945,-0.1177425963742025,0.0027664689126353,0.0060170100533778,0.0042398909649734,-0.0021313332113821956,-0.014247412758586,88.7
대성하이텍,2022,Aug_22,1934.89,4.47,9000.0,1136,2022-08-22,13278546,87308076029.0,55457028314.0,89150126187.0,22633300695.0,900000000.0,21981182928.0,351950415.0,11691678673.0,7457425500.0,102716000000.0,4.811379732,0.979337661,0.113825062,0.072602228,0.32098234,561.614615,2.649891288,48.97,2,65.85,-2.108613244,0.02426643,0.214352457,0.181375619,30062986651.0,0.833393887,1156.765407,5.822444174,94.44,100.0,-0.035438763885204,0.1440281226329759,-40.81985045895075,0.0048608282667082,-0.0733991812625455,0.00392918014723,-40.81985045895075,-0.0113141440317843,0.0095330067977523,0.0022092349169886,-0.013406958808057798,0.0074147686943401,62.2
대원,2017,Dec_17,247.25,0.2,15000.0,455,2017-12-01,11050000,253340000000.0,123815000000.0,99614249394.0,32013703566.0,5025000000.0,222901000000.0,17035363901.0,11587688525.0,18257210543.0,132228000000.0,0.537340746,2.543209766,0.087633908,0.138073327,0.074530849,1652.236248,21.18856748,41.28,6,83.71,-0.261986697,0.64853669,0.022280992,-0.004220762,-135242000000.0,-0.084664933,-1792.054662,7.506450644,93.33,100.0,0.0192667989489718,0.1154700538379251,-0.2122086406294487,0.0010916317662308,0.0227045219750899,-0.0055516154843344,-0.2122086406294487,0.0040450542780657,-0.0121669579475875,0.0019537035687601,-0.02844245543943559,-0.0056277880248073,-11.3
대유,2018,Aug_18,148.39,0.0,9000.0,11,2018-08-10,9052400,26317893519.0,13798746027.0,4838996474.0,4152702278.0,3000000000.0,21941507940.0,6183432854.0,3477572501.0,2778688460.0,9829900265.0,0.288890469,5.438708968,0.353774953,0.282677177,0.089275301,306.9559962,8.950191775,60.32,6,61.34,0.050199067,-2.855493576,0.112555958,0.091116305,-18664582654.0,-0.096725553,-296.0253139,4.680658884,94.12,9.09,-0.0505000477962331,0.0,0.3157983983362745,0.002470807266514,-0.0133975240975103,0.0062423722544601,0.3157983983362745,0.0045116925721522,0.0145194126061413,0.0005144446635556,-0.0004616117102218,-0.0071870759883046,37.8
대유에이피,2018,Dec_18,299.23,0.005,3000.0,11,2018-12-07,10884000,31693582433.0,42504682410.0,43195550382.0,3111680180.0,4000000000.0,11594248459.0,234678267.0,4423978424.0,3296229888.0,95125178211.0,2.92548139,0.733723315,0.046506913,0.034651498,0.208240896,302.8509636,6.304514084,73.5,1,76.85,-0.915549286,0.04405587,0.007485364,0.003177462,-111455000000.0,-0.324219567,-294.5318594,3.293357156,93.75,57.14,-0.0299922217760844,0.0962250448649376,-0.2238793048821655,-0.001744361927002,-0.0242762806920186,-0.0027186107546933,-0.2238793048821655,0.001189795878497,0.0074415634052256,0.0024978868331326,-0.0087756790885423,0.0102240677796946,64.5
대유위니아,2016,Jul_16,76.75,1.32,6800.0,409,2016-07-14,24111530,112041000000.0,97965245876.0,118604000000.0,39999886478.0,8732235500.0,11731178383.0,412379783.0,16385056443.0,11824282580.0,434504000000.0,7.597515155,0.944661465,0.037709825,0.027213311,0.566411164,490.3995134,3.137125154,47.15,6,66.78,-10.2366162,0.021204955,0.089063791,0.074234872,51992570029.0,2.236261988,1236.360808,5.153642001,94.12,0.0,0.0349180339987293,-0.0962250448649376,0.3360019421452025,0.0018140878053451,-0.0239335185859819,-0.0012657956210889,0.3360019421452025,-0.0044117014836035,-0.0217389399424198,0.0004215566590601,-0.0177186203410594,0.0099555373432861,12.8
대창스틸,2014,Dec_14,219.91,18.9,2500.0,812,2014-12-05,14566000,98377621893.0,119776000000.0,121122000000.0,12780658115.0,6000000000.0,78163585799.0,86957520.0,4428411798.0,2090333182.0,141893000000.0,1.5893387,0.812219327,0.031209415,0.01473171,0.024810916,143.5077016,19.025002,76.75,6,82.76,-0.107956336,-0.009567333,0.004065989,0.001839836,-192396000000.0,-0.026845467,-152.3603322,9.830518093,94.12,100.0,-0.0555786959879707,-0.0641500299099584,0.2982524663731232,-0.0033675972285991,-0.0046978694247324,-0.0014842811845094,0.2982524663731232,-0.0018320382954073,0.012617454868491,0.00466209896924,-0.0028872467310176037,0.0058913363712483,65.8
더네이쳐홀딩스,2020,Jul_20,97.21,8.46,46000.0,151,2020-07-27,7182381,100086000000.0,32344825614.0,42387579087.0,7063677760.0,3091190500.0,34533924324.0,323155918.0,8127498927.0,7324135272.0,49935483053.0,1.303122801,2.361221515,0.162759994,0.146671962,0.193003136,1019.73639,10.20978695,35.88,2,46.7,-0.607343373,0.171652431,-0.006429666,0.078083155,-185409000000.0,-0.337779732,-1227.7073,8.315073025,94.74,20.0,0.0619032805156731,-0.1924500897298753,2.832039351190988,0.0024434551179043,0.0340495180229891,0.0019758264617298,2.832039351190988,0.0032952809256729,-0.009161719417822,0.003179596575392,0.028196479687736295,0.0136376728803494,-6.5
더본코리아,2024,Nov_24,734.67,10.2,34000.0,773,2024-11-06,14466030,139505.0,87644.0,74522.0,5284.0,5872.0,128944.0,11901.0,15781.0,13010.0,221266.0,0.543945146,1.871997531,0.071321396,0.058798008,0.088674114,0.000899348,9.336734047,42.55,18,84.22,-0.045786851,-0.041362279,0.008997029,0.00786755,-189392.0,-0.074365128,-0.000546453,4.15079203,68.42,220.0,-0.0160375074774896,-0.0429134597577291,0.1387911777321253,-0.0013636240691104,-0.0158676318957798,-0.0018630679410451,0.1387911777321253,-0.0099726036055568,0.0208760471048803,0.0040827166851176,0.039843070659612095,-0.0110956655445106,51.2
더블유씨피,2022,Sep_22,33.28,5.8,60000.0,7,2022-09-30,34009698,214415000000.0,415602000000.0,128305000000.0,95954344694.0,12350084000.0,-58140615766.0,0.0,40855746362.0,-9963986760.0,185499000000.0,-4.897513172,1.671130061,0.220248186,-0.053714598,0.21759928,-292.9748673,9.931469559,19.99,2,60.37,3.186344834,0.703222722,0.13300312,0.224973832,73623447309.0,-0.482897054,623.7733866,-6.805114199,93.75,-100.0,-0.0501752772718022,0.1440281226329759,-40.53686178767762,-0.0034108376345822,-0.083005618326949,0.002864776561217,-40.53686178767762,-0.0249635505103568,0.0240182511792954,0.0025031777879016,-0.0056997906229636075,-0.0122470091539635,-30.5
덕산테코피아,2019,Aug_19,348.6,7.17,19000.0,1,2019-08-02,18393808,29710037170.0,58826960662.0,15510369875.0,7899381876.0,7560000000.0,52444209560.0,-674052589.0,4617793738.0,3776177705.0,14744394080.0,0.394567501,1.915495079,0.313189794,0.256109385,0.063646852,205.2961358,14.1035416,58.06,1,75.5,-0.03741221,0.07635787,-0.033188567,-0.008706333,-56185956470.0,-0.274465232,-815.8883687,11.60642241,93.75,100.0,-0.0462151243647844,-0.0824786098842322,0.3150446403075513,-0.0025383939441102,-0.0171384043789927,-0.0028270231498851,0.3150446403075513,-0.0034160020982788,0.0187467042558631,0.002149704795609,-0.008064827811045998,-0.0076188336884807,-17.9
