link,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
https://n.news.naver.com/mnews/article/016/0001619663,0.5024049679101846,0.38972385930587655,0.48578447759838356,0.30483676216899097,0.39055870219447614,0.2340639314044347,0.35630981563813485,0.247763788676833
https://n.news.naver.com/mnews/article/011/0003674415,0.2641630472853318,0.10760172637105428,0.13917112333874088,0.0703628477832307,0.2308176940459304,0.10449397447659989,0.21257076632410626,0.02671014848401583
https://n.news.naver.com/mnews/article/057/0001408305,0.038806495621652726,0.11990190920584945,0.11877744404302368,0.1428880805739002,0.2189037802119632,0.19288204721779148,0.06419626156293776,0.09971031799525072
https://n.news.naver.com/mnews/article/277/0004598426,0.07921154476377638,0.32402204159505693,0.25658924624374746,0.3593061051853765,0.1296840318398534,0.2825954199687142,0.27317253641947087,0.3896367355343163
https://n.news.naver.com/mnews/article/057/0001408293,0.16120808357617555,0.3064612619359123,0.08359020527303808,0.2886454482493305,0.07593337079264442,0.26925822646177766,0.05929866679316209,0.27858965578838646
https://n.news.naver.com/mnews/article/629/0000008664,0.0763506224168841,0.35793578242574253,0.25028471944139635,0.39636847674371706,0.1024357160914208,0.32902447085475317,0.2827358147655008,0.4536805886320606
https://n.news.naver.com/mnews/article/015/0004266647,0.4521925005517745,0.33119168410588573,0.39680672802976813,0.2714703981158967,0.4090187672579065,0.2771477980718121,0.4214707712280657,0.29600940848607205
https://n.news.naver.com/mnews/article/029/0002578077,0.47004206332582554,0.3483534046589335,0.4516133028665291,0.2893419659656564,0.42741153950804495,0.28405876177155065,0.47523129727931657,0.26280383055391093
https://n.news.naver.com/mnews/article/029/0002578076,0.2349175288783488,0.3555819643333558,0.3123141237349948,0.381883172583737,0.35241541204996607,0.4035219378329294,0.33253634298911355,0.37723953048001974
https://n.news.naver.com/mnews/article/015/0004266645,0.2673622170284457,0.3312949482428827,0.45988538962743214,0.45873163511212106,0.3780888395678977,0.378645501886855,0.306148331295343,0.34950786671658635
https://n.news.naver.com/mnews/article/014/0004351347,0.287245576442812,0.2952557107794348,0.37718811727771445,0.28079364441399024,0.33977137892007025,0.33225134248654287,0.3907070639855053,0.2850067570046869
https://n.news.naver.com/mnews/article/014/0004351346,0.42497742447675396,0.3127178414315813,0.4454824654089325,0.28031668705551244,0.4100726479876439,0.21981528039068687,0.4352102626251515,0.21935663494661792
https://n.news.naver.com/mnews/article/014/0004351345,0.25375255300471466,0.29726911988495114,0.3079660238488046,0.3211436062446649,0.2793006990141929,0.29457251009212515,0.3221818924045959,0.35896921109007784
https://n.news.naver.com/mnews/article/014/0004351344,0.32772794103295,0.29535551766009577,0.3740791271623754,0.2534073954845493,0.3376506525872976,0.23792216409284436,0.42156505930654997,0.31214057985737337
https://n.news.naver.com/mnews/article/016/0001619649,0.481467066494082,0.3096647073959958,0.44462680461803933,0.2602324033274237,0.43898582334929337,0.2442317449250184,0.49366631969511754,0.23105677884079
https://n.news.naver.com/mnews/article/009/0004492856,0.3661664543774762,0.3512049019040838,0.4666361055529577,0.3864615377291051,0.3832393478654082,0.3089776245820281,0.38640484172966605,0.300365273436519
https://n.news.naver.com/mnews/article/015/0004266643,0.4262753611500199,0.38613086000114816,0.40684840623320956,0.3562922004982543,0.3961292556546611,0.3350340916549744,0.533396401616102,0.41114298490570395
https://n.news.naver.com/mnews/article/015/0004266642,0.28660390951321746,0.29122519049745843,0.31128637131648995,0.25438146670288925,0.31969442511946755,0.2500116057162928,0.2802549484373042,0.23541353018703992
https://n.news.naver.com/mnews/article/015/0004266641,0.2177630992691541,0.38157175700951396,0.2896435298220015,0.42977915309938886,0.3280628140952137,0.39265973049171343,0.27268057045681854,0.37110390305486723
https://n.news.naver.com/mnews/article/009/0004492855,0.13356767555958954,0.26026625794791364,0.14954397378075118,0.26779147246181106,0.18158814039205254,0.3119654099037499,0.19705785243301954,0.29165623399816815
https://n.news.naver.com/mnews/article/016/0001619645,0.3921713362371175,0.3794727357564908,0.3159477701892172,0.29150850801377864,0.3598348993205196,0.32404347550900153,0.35189257207064933,0.30690520808941835
https://n.news.naver.com/mnews/article/011/0003674379,0.37936846769353444,0.3396905374539209,0.4067826496252848,0.26270882240566884,0.40182430914876394,0.24504485752611735,0.48947797417502176,0.3030520592972411
https://n.news.naver.com/mnews/article/011/0003674378,0.4752713666585337,0.3236658498620356,0.42857661609694875,0.2684528610240417,0.45082053312416964,0.28251952479079023,0.43904580022288897,0.25976268102392125
https://n.news.naver.com/mnews/article/011/0003674376,0.04248620570082683,0.3178829069851423,0.20225886416610622,0.3564181187461263,0.08923985563844888,0.2928402442127268,0.20760476645616077,0.366162536248116
https://n.news.naver.com/mnews/article/009/0004492801,0.38531436147464765,0.3011778858986599,0.3961069095389193,0.2981908353834313,0.3825959913476642,0.27029221615528237,0.37253178474996235,0.2511900903767621
https://n.news.naver.com/mnews/article/009/0004492800,0.24134607851902332,0.3810306594265278,0.29833271169184594,0.38512279973548097,0.2389521371428604,0.3508820096170378,0.3263662742381153,0.4030719088065795
https://n.news.naver.com/mnews/article/009/0004492799,0.014927769841879738,0.30967329926103154,0.07257414107732504,0.2771652062435452,0.09749666554045745,0.2895119617204972,0.20992734592101528,0.3691086959643172
https://n.news.naver.com/mnews/article/009/0004492798,0.08372478247286111,0.36546627065979875,0.204077065352781,0.4462194861700014,0.14900142659562657,0.40122492003441124,0.21729874439825986,0.47967343365480564
https://n.news.naver.com/mnews/article/015/0004266560,0.42302996637796647,0.3017048778095697,0.4051950481164341,0.23956103255867967,0.3981449178813424,0.195914951685375,0.414175046755481,0.22449363435034927
https://n.news.naver.com/mnews/article/011/0003674303,0.2909777285114682,0.40883940278530706,0.2861256393829249,0.3773495266906269,0.2973785275163015,0.38132725872401535,0.35725887339605233,0.4168618274228572
https://n.news.naver.com/mnews/article/011/0003674300,0.2028212937436498,0.32918367991248926,0.25001139288499574,0.32327545042611444,0.20831993159948467,0.33450468726285104,0.2664293236821068,0.38990046976751075
https://n.news.naver.com/mnews/article/366/0000461865,0.041724568924384586,0.3497736648191163,0.23042656981178053,0.3963995084249101,0.10899303348029785,0.32933030547665154,0.26838377822569204,0.4325725308814654
https://n.news.naver.com/mnews/article/018/0004547999,0.18506757315921069,0.3858431255748755,0.19459073971931506,0.3525005166590467,0.19522421474197024,0.33360102558243254,0.23200032706568416,0.4054057334901989
https://n.news.naver.com/mnews/article/057/0001408638,0.0685926514843668,0.3072535144696774,0.18976225662709614,0.34180046109240886,0.17304280025947083,0.34319136171973563,0.1601369273083012,0.337470784914912
https://n.news.naver.com/mnews/article/057/0001408637,0.04370847363906311,0.19813491546315892,0.04619064596094541,0.11095146437104046,0.06120127498444624,0.12944782340631122,0.11341105408998164,0.15491014145472923
https://n.news.naver.com/mnews/article/057/0001408636,0.06075156209551486,0.3223758436541573,0.0633895710235296,0.222961750032877,0.08633900053355416,0.26677018184177176,0.16884938017356843,0.3208377069791738
https://n.news.naver.com/mnews/article/018/0004547979,0.1125957594271449,0.3194843839736649,0.25434364036910584,0.3405757892681423,0.1755432569777337,0.2765178329906589,0.29973706249862464,0.4023631037758955
https://n.news.naver.com/mnews/article/021/0002412728,0.48582849481543927,0.36120969863411173,0.36222316985935565,0.3257075110271037,0.4701395338175898,0.30933657786630886,0.6087924246891925,0.4478734488955896
https://n.news.naver.com/mnews/article/018/0004547971,0.2220477365304177,0.32811544841498635,0.34577946281236466,0.3614594412406561,0.27649728956409525,0.33141314036886016,0.28112451167519403,0.30526140488375536
https://n.news.naver.com/mnews/article/029/0002578493,0.4476058941286638,0.3782902394213582,0.34061159658503215,0.3238319359990885,0.434449864491014,0.3203870954122159,0.5388101687606474,0.42373096056355947
https://n.news.naver.com/mnews/article/009/0004493682,0.39522582425926595,0.28797700457734526,0.1988837474481118,0.09059024765433549,0.2773200567543074,0.2536344835045678,0.2844295761908558,0.1596309295967121
https://n.news.naver.com/mnews/article/015/0004267385,0.27187588136886764,0.32417763907773534,0.16882813306122285,0.29998067569393017,0.12161680146476488,0.2535786946012607,0.16324009279843138,0.2338873004191325
https://n.news.naver.com/mnews/article/015/0004267384,0.31328370684152085,0.3172784827639096,0.14992034667712348,0.2772274630238727,0.2033666540788129,0.22845191649231306,0.18263504831925442,0.2551616811924214
