기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,섹터
엘에스전선아시아,2016,Sep_16,7.35,0,8000,2,2016-09-22,30546620,1.78938E+11,75503588437,1.29411E+11,5907004532,15070065000,9462725243,1291534317,10592673441,8583826945,-20.6,1.83364E+11,5.239956525,1.382710786,0.057768679,0.046813144,0.332393086,281.0074223,11.2458576,56.26,6,67.41,-15.45224642,0.041439883,-0.498142508,-0.25851689,1.83364E+11,-0.637444337,80.96221644,1.012726048,94.12,-133.33,0.044822173,0,-0.190947589,0.00174626,0.012089998,0.003932479,-0.190947589,0.003553954,-0.012842636,0.005141149,0.006463893,-0.028193365,-0.178494,Sensitive
엘이티,2020,Jun_20,1,25.3,7800,1552,2020-06-22,7109450,34669237686,14457536644,2791658119,16017982184,2423270000,35409536407,-16264871635,-10800075,-5273518,159.6,4118893350,0.872111331,12.41886943,-0.002622082,-0.001280324,-0.000244507,-0.74176174,-2807.122546,52.56,6,80.15,-0.203884716,7.329510723,-0.235763031,-0.158732155,4118893349,-0.340663953,-1038.475185,-2809.89458,94.44,100,-0.146921703,-0.19245009,3.381849326,-0.007039225,0.102615686,-0.003561636,3.381849326,0.000626073,-0.010817773,0.001637035,0.016813544,0.011258126,-0.417943,Sensitive
엠83,2024,Aug_24,1024.72,0.8,16000,638,2024-08-22,7785000,17876359,13223546,4349185,3432799,624000,8725718,822131,513389,579137,39.4,10818071,0.765051074,4.110277903,0.047456612,0.053534221,0.056935273,0.074391394,45.41959606,19.11,30,64.72,-0.327258171,1.112597543,-0.056260577,-0.081392862,10818070,-0.569245366,-0.655495055,40.26087758,71.43,250,-0.020723142,0,-0.09963933,0.002185851,0.031512594,0.003131915,-0.09963933,0.003710266,-0.016542625,0.001991647,-0.020893259,0.000199355,-0.187626,Growth
엠로,2021,Aug_21,685,6.97,22600,250,2021-08-13,5426060,15378077097,21257835708,13024097576,9233816817,2687627000,8077516269,-2136374060,182234920,220544107,25.2,9445786396,2.579500489,1.180740317,0.019292721,0.023348411,0.025559162,40.64534985,78.89815197,38.52,1,43.48,-0.154259465,-0.013563627,0.008779583,0.023089997,9445786395,0.025275765,40.20738197,-67.30162774,93.33,100,-0.045124533,0.288675135,-0.087203921,0.002566586,-0.059303298,0.00240379,-0.087203921,0.009216105,0.011377454,0.002659488,-0.006972233,-0.101269911,-0.160584,Growth
엠아이큐브솔루션,2023,Aug_23,1888,29,12000,1695,2023-08-04,4831300,9925789000,1370563000,4862484000,833662000,358500000,3633235000,156971000,308790000,404342000,122.5,5651391000,1.37299341,2.041300084,0.054639645,0.071547341,0.097462197,83.69217395,18.13596943,7.31,6,77.46,-0.283478604,0.170896858,-0.072149183,-0.053586376,5651390999,-0.650934983,-493.766895,16.3037413,93.33,233.33,-0.027929458,0,1.8335043,0.005298303,0.016239567,0.00474177,1.8335043,-0.005358635,-0.024872397,0.000658179,0.008713415,-0.001862683,-0.78136,Growth
엠아이텍,2018,Nov_18,472.57,0.24,4500,883,2018-11-29,27456200,22091088139,9738082372,9357746870,774286451,11873100000,5925858640,-2211250,3828829810,3020224486,6,15651491519,0.569319387,2.360727261,0.244630348,0.192967199,0.169706544,110.0015474,5.666780261,72.84,2,74.87,-0.174236113,-1.879990386,0.163225048,0.101968325,15651491518,0.030893848,35.29459685,-4.511795089,94.12,100,0.053377611,0.096225045,-0.117742596,-0.004959192,-0.022686821,-0.007464249,-0.117742596,0.002766469,0.00601701,0.004239891,-0.011162098,-0.002131333,-0.432413,Growth
엠앤씨솔루션,2024,Dec_24,8.18,0,65000,2,2024-12-16,8853900,1.83562E+11,1.09728E+11,2.16651E+11,1167059504,530260000,2.556E+11,931914188,16914371422,13383047506,-20.3,1.88481E+11,0.847336862,0.847271316,0.089740261,0.0710046,0.052061524,1511.542654,4.461992594,72.89,12,73.93,-0.090325464,-0.055506815,-0.0209512,-0.008206341,1.88481E+11,-0.003110033,-129.6816852,0.434067422,70,-112.78,-0.016271454,-0.04291346,0.146791595,0.00235862,-0.075137306,0.003511347,0.146791595,-0.005856782,0.004938829,0.001412206,-0.012897747,0.00661224,-0.638664,Sensitive
엠오티,2024,Nov_24,343.66,0.09,10000,6,2024-11-18,11580180,69064,29073,46456,14980,4889,14601,1525,2689,3020,-22,51596,2.923435641,1.486654038,0.052116443,0.058531669,0.143706876,0.00026079,13.64856824,53.83,6,64.13,-0.453044233,0.0043129,-0.006258709,0.022603282,51595,-0.005633523,3.20E-05,5.882768984,70,-100,-0.016037507,-0.04291346,0.138791178,-0.001363624,-0.015867632,-0.001863068,0.138791178,-0.009972604,0.020876047,0.004082717,-0.010760749,0.039843071,-0.702396,Sensitive
엠지메드,2015,Nov_15,715.39,14.86,40000,1350,2015-11-20,2074820,3653325762,4377123383,565725090,0,857160000,-1480070290,385360627,347916977,290348437,-9.2,2659072063,-2.381502389,6.457775741,0.1308415,0.109191639,-1.22226415,139.9390969,21.45547515,40.67,1,59.3,-1.376400336,-0.428759197,0.05364864,0.064832897,2659072062,-0.822283088,39.65178329,1.620835164,93.33,100,0.016495722,0,-0.180525929,-0.001564548,0.009853982,-0.001342303,-0.180525929,0.003558203,-0.020178482,0.001585688,-0.006843951,-0.139403828,-0.434312,Growth
엠코르셋,2018,Jul_18,766.05,14.5,11500,51,2018-07-23,10073715,60363970238,8423538483,21328738209,0,4411814000,35816455870,1027057398,1410112512,1071564104,12.6,23849562768,0.516993553,2.830170714,0.059125298,0.044930136,0.025973957,106.3722871,33.65601688,31.28,2,43.8,0.172204426,-0.93774304,-0.021512281,-0.016409125,23849562767,-0.128769634,-659.6279513,28.1287562,94.44,100,0.025782827,0,0.365050174,0.002205329,-0.026840221,-0.001416784,0.365050174,0.001983153,0.009793879,0.000555986,-0.008454843,-0.009148912,-0.922292,Protective
엠투아이코퍼레이션,2020,Jul_20,61.7,1.6,15600,176,2020-07-29,8399102,24522482,19496324,3825248,2361440,750000,36707849,374270,3173460,2686461,1.9,7834139,0.163530042,6.410690758,0.40508089,0.342917199,0.071010059,0.319850979,11.92141007,57.55,2,61.44,0.006514071,-0.514772842,0.135221989,0.100042695,7834138,-0.09040224,-0.394822208,6.345592497,95,0,0.061903281,-0.19245009,2.832039351,0.002443455,0.034049518,0.001975826,2.832039351,0.003295281,-0.009161719,0.003179597,0.010321108,0.02819648,0.005095,Sensitive
엠플러스,2017,Sep_17,596.2,27.2,18000,1003,2017-09-20,5111890,33800949,10750459,28282522,2965585,2037195,2496853,8769253,3496215,2496853,30,28909563,2.348898743,1.195117925,0.12093628,0.086367719,0.187686725,0.488440283,3.805058041,24.04,6,45.66,-0.205580865,0.008438709,-0.03012715,-0.039987389,28909562,-0.140073548,-0.204435737,1.253078759,92.86,200,-0.037805555,0,0.075066796,0.003040062,-0.011290063,0.002509152,0.075066796,0.004452099,0.003526742,0.003003919,0.00644008,0.001823229,-0.357918,Sensitive
연우,2015,Nov_15,317,51,25200,680,2015-11-02,11552600,64154023012,1.17198E+11,53648849484,35959028898,4996160000,77575600230,64360749,9406863701,7014179720,45,97964842946,1.084366949,1.195813585,0.096022853,0.071598948,0.084880312,607.1516126,9.752898447,65.84,6,68.96,0.109244149,0.131480834,0.024029833,0.020222592,97964842945,-0.026881356,-143.3464817,2.617947821,94.44,100,0.016495722,0,-0.180525929,-0.001564548,0.009853982,-0.001342303,-0.180525929,0.003558203,-0.020178482,0.001585688,0.007246691,-0.139403828,-0.161198,Sensitive
영림원소프트랩,2020,Aug_20,1,4.3,11500,2493,2020-08-12,8131000,22268744496,9817039147,10264749789,10225276233,3190000000,7471825997,36063720,1487177220,1679093288,18.7,10786474236,1.91533345,2.169438608,0.137874266,0.155666555,0.156955562,206.5051393,7.797159252,20,1,39.14,-0.296008112,0.144451264,0.02543886,0.04137861,10786474235,-0.315525807,-327.3826451,5.435561221,93.75,100,0.046615743,0,1.399537925,0.001634036,0.013240773,0.003216417,1.399537925,0.004202689,-0.003245553,0.002650157,0.008739802,0.002982716,-0.505189,Growth
영백씨엠,2014,Dec_14,30.71,0,5500,251,2014-12-29,2693705,20960831831,2668616967,11420017240,647721532,1000000000,9270885644,1290824382,2173373211,1733844668,72.9,31475843556,1.043767639,1.835446601,0.069048927,0.055084931,0.149964379,643.6653858,5.319707617,57.62,6,69.5,0.020475028,-0.020995869,-0.068704363,-0.055401856,31475843555,-0.395363019,-1278.124713,3.848916323,82.35,-100,-0.055578696,-0.06415003,0.298252466,-0.003367597,-0.004697869,-0.001484281,0.298252466,-0.001832038,0.012617455,0.004662099,-0.00678772,-0.002887247,1.250915,Sensitive
영우디에스피,2014,Oct_14,17,0,5000,32,2014-10-29,5584948,19640628331,17471388062,18193882822,2000000000,2055406000,7888522840,26595146,1460303287,1571744504,26.4,29847027656,2.025358231,1.079518238,0.048926255,0.052660001,0.157639108,281.4250919,11.58535608,26.49,6,40.93,0.247524925,0.123006486,-0.049910314,-0.061554458,29847027655,-1.065375075,-1551.949217,9.856425454,93.75,-200,0.036391452,-0.061195228,0.200217402,-0.002982954,0.023031786,-0.002382175,0.200217402,-0.003994463,0.011415158,0.003592155,-0.007512462,-0.013528517,0.686201,Growth
영창케미칼,2022,Jul_22,1616.27,5.82,18600,682,2022-07-14,10123482,18187648333,63523781135,39106370451,14891695109,8056782000,13874978915,-111003750,2236050235,-813866771,-11.6,66430133756,2.474619242,0.465081472,0.03366018,-0.01225147,-0.037297824,-80.39395645,12.39389146,40.04,2,63.87,-0.604223553,0.10313596,-0.03487439,-0.053494586,66430133755,-0.159070522,-327.9303847,8.757560078,94.12,100,-0.048544977,0.143516995,-0.484957722,0.002177233,-0.050102156,0.000957219,-0.484957722,-0.011559697,0.012672578,0.00299974,-0.014123147,-0.010962992,-1.415451,Sensitive
영화테크,2017,Oct_17,61.83,0,12500,1011,2017-10-26,5345090,31902526753,17733459670,16691074889,1842112350,1479990000,24825480659,450682705,6518933075,5587199462,160,61373259242,0.692670093,1.911352442,0.106217808,0.091036382,0.208819234,1045.295675,4.771148718,43.64,6,56.94,-0.1448904,0.259765645,0.031384818,0.032106247,61373259241,0.083542496,543.6654908,-1.939959989,93.33,0,0.019444151,0,0.241075117,0.002827135,-0.018855785,0.003423811,0.241075117,0.001913376,-0.002068453,0.001846781,0.005739511,-0.032075407,-0.253718,Sensitive
예스티,2015,Dec_15,32.9,73.3,14500,9,2015-12-16,4327321,29493265424,27883106180,16800196561,9485949872,1825035500,16004593276,13260596395,8812099685,7584738376,24.1,58022640809,0.845479449,1.755530974,0.151873468,0.130720323,0.24395894,1752.756122,3.528129082,27.49,6,46.79,-1.674743035,0.961940265,0.085395742,0.11413444,58022640808,0.193733001,1597.822828,-1.439331044,92.86,0,-0.016037507,0,0.205951865,-0.002295012,-0.028965654,0.002466376,0.205951865,-0.003713803,-0.024905978,0.000331369,-0.009163742,-0.127068051,-0.155252,Growth
오가닉티코스메틱,2016,Nov_16,672.02,11.3,4000,672,2016-11-04,57015000,87091962,52432344,28026583,378788,3018101,106295335,1805500,22326058,18526384,43.3,76243733,0.255630336,3.107476998,0.292824828,0.242988942,0.166725715,0.32493877,4.977096046,44.2,3,74.92,-0.037708841,0.422721451,0.011906386,-0.011515746,76243732,-0.207608055,-0.282980531,2.556866675,93.33,160,0.048399361,0,0.393438913,0.00112417,-0.039364018,0.003749295,0.393438913,-0.008030672,0.018070154,0.001479649,-0.006289134,0.020283903,-0.239701,Sensitive
오로스테크놀로지,2021,Feb_21,1260,36.8,21000,1033,2021-02-24,9318923,21192216874,8528990571,5471385617,2130035651,3680961500,18168748009,-45580752,4012301005,3180352345,160,14542340997,0.348623022,3.873281534,0.275904753,0.218696037,0.145860097,341.2789595,5.512992707,60.44,6,76.08,-0.080656871,0.875898849,-0.089655559,-0.062697877,14542340996,-0.262038391,-471.0141882,3.593756002,93.75,100,0.082619522,0,0.307056997,0.001797597,-0.069643681,0.002365521,0.307056997,0.008384377,-0.016460344,0.0031935,-0.015406198,0.008214223,0.019338,Growth
오브젠,2023,Jan_23,98.49,1,18000,5,2023-01-30,3879775,8479818414,2440336189,3691480568,6212844000,1540270000,-10339194667,0,53698878,63394956,160,19227696096,-1.125628977,2.297132074,0.002792788,0.003297065,-0.007204853,16.33985373,18.91715568,50.43,3,76.36,0.053894335,0.039674728,0.159468763,0.164956275,19227696095,-0.373396391,852.8075507,19.19567141,95,0,-0.013927714,0.046372937,-2.046632116,-0.004231203,0.034348917,0.004215393,-2.046632116,0.006625984,-0.005991513,0.004484222,0.011506299,-0.013966016,-0.173956,Growth
오비고,2021,Jul_21,1123,7.68,14300,1485,2021-07-13,11059101,7574330227,2232936233,4942200412,4542058872,4390463000,-19462645386,-10444412212,137162209,125302741,44.8,2936508177,-0.371689853,1.532582574,0.046709289,0.04267066,-0.004910637,11.33028272,2.354928361,23.35,3,49.48,0.007628234,0.031428352,0.126800875,0.362622114,2936508176,-0.155196161,360.4963927,2.505372489,93.33,100,0.035389335,0,0.427576858,0.002508424,0.063516851,0.001047737,0.427576858,0.008544584,0.011487506,0.000846741,0.005623998,-0.128827551,0.058611,Growth
오상헬스케어,2024,Mar_24,993.21,2.74,20000,2126,2024-03-13,14104416,2.03332E+11,1.44705E+11,48546848731,53984158,6637074000,2.12701E+11,2411898376,1.50061E+11,1.20676E+11,46.8,3.41251E+11,0.219169463,4.188375713,0.439739286,0.353629566,0.544199687,8555.922604,1.995429572,60.16,30,62.95,-0.176723909,0.965412864,0.185474533,0.143922488,3.41251E+11,0.217622825,5673.084363,-2.059170824,71.43,350,0.028985768,0,0.291912214,0.001603946,0.015421823,0.001966105,0.291912214,-0.009464048,0.007924631,0.008620979,0.009750586,0.004708177,-0.334661,Growth
오션브릿지,2016,Dec_16,617.92,10.75,6600,1135,2016-12-01,8622720,11529962905,4398840271,4004363747,895027320,3144885000,7180537846,0,3153177605,2552260491,1.5,15929640570,0.474497862,2.879349538,0.197944052,0.160220846,0.247182176,295.9925048,3.497872144,31.54,6,65.61,-0.36963072,0.433216846,0.049768736,0.02252293,15929640569,-0.346746428,-109.4481421,1.244515749,93.75,100,-0.023094011,0,0.407260205,0.003004013,-0.03599298,0.001567792,0.407260205,-0.003167046,0.008929821,0.000653011,-0.00810705,0.011679655,-0.406637,Sensitive
오스테오닉,2018,Feb_18,442,1.7,7700,998,2018-02-22,6454995,15428618425,11234333204,6964062510,7870672583,2609497500,2070477210,58721776,536855435,142100215,70.1,5001782681,3.130551859,2.215462369,0.107332819,0.028409914,0.029987195,22.01399304,22.03240531,25.5,3,39.26,0.974392452,0.356964507,-0.114556589,-0.203623139,5001782680,-0.305825085,-216.6849463,14.10688315,95.24,111.76,-0.012346998,0,-0.212454572,0.002121903,-0.005217261,0.002180168,-0.212454572,0.009605454,-0.017075602,0.005834381,-0.009724491,0.012112007,-0.45569,Growth
오에스피,2022,Oct_22,1582.84,5.62,8400,1018,2022-10-14,9346160,14755351668,7092703968,3644806261,161465374,3614240000,12535893283,-146989332,1768649675,1557028060,19.6,10510626339,0.237845241,4.04832263,0.168272529,0.148138466,0.097295136,166.5954852,10.20088051,1.87,6,65.52,-0.014111017,0.32834566,-0.010360278,-0.035129137,10510626338,-0.103973725,-141.1566036,4.887965981,94.12,100,-0.043047265,0.10020555,-50.79292707,0.004499218,0.035562585,0.00205625,-50.79292707,-0.02268786,0.023840808,0.002312225,-0.014185597,-0.016866177,0.589025,Protective
오이솔루션,2014,Feb_14,304,9.31,10000,1253,2014-02-27,5179609,36450986438,11679994618,22004988606,11948262277,2201332500,15917839408,-10834511400,5101259217,4349020421,130,40639501330,4.660924259,1.656487403,0.125524651,0.107014611,0.597010721,839.6426103,2.779260879,19.07,2,69.04,-4.323537079,0.006566931,0.028172058,0.029730773,40639501329,-0.919828547,-154.122749,1.192802328,93.33,115.38,0.018105152,0,-0.239425495,0.001183145,-0.009654245,0.000584366,-0.239425495,0.00177183,0.004620512,0.004187894,0.007629732,-0.014205679,-0.738332,Growth
오킨스전자,2014,Dec_14,268.25,73.2,7100,9,2014-12-24,6200000,18545250127,35537475329,15922823114,14281451216,2156250000,18198941663,-319257537,5034902194,3727782661,78.2,35317120418,1.507505172,1.164696109,0.142562648,0.105551716,0.186054847,601.2552679,4.742584902,30.74,6,37.54,-0.251358187,0.085932128,0.070851009,0.066374998,35317120417,0.093856638,365.7780968,-2.889594119,93.33,122.22,-0.055578696,-0.06415003,0.298252466,-0.003367597,-0.004697869,-0.001484281,0.298252466,-0.001832038,0.012617455,0.004662099,-0.006693225,-0.002887247,-1.226357,Growth
오토앤,2022,Jan_22,1713,8,5300,2774,2022-01-20,12875550,27874146376,13003246461,18493155748,6345711814,4955832000,1235464533,2280247,2061202483,1380648272,115.1,36733558625,4.010423774,1.507268243,0.056112246,0.037585476,0.222916147,107.2302365,7.781149794,26.97,2,70.36,-40.03775821,0.173916249,-0.039825261,-0.031863984,36733558624,-4.633947983,-159.4709539,6.82257867,93.33,183.33,-0.006753212,0.173472167,0.129933072,0.005487495,-0.02490394,0.003079962,0.129933072,-0.005112596,0.004823037,0.003893766,-0.00821124,-0.00283963,-0.02568,Sensitive
오파스넷,2018,Aug_18,861.66,13.3,11000,1401,2018-08-24,4025902,26401367183,3807355463,11225243274,2420717629,1483751000,14475179069,34853254,-184799765,-104396457,29.1,11635924367,0.853204062,2.351963921,-0.015881829,-0.008971909,-0.006527315,-25.93119679,-89.62544808,24.43,1,58.62,-0.227521373,0.299104637,-0.064503162,-0.052101135,11635924366,-0.198169459,-791.0098691,-94.41795155,94.44,208.33,-0.050500048,0,0.315798398,0.002470807,-0.013397524,0.006242372,0.315798398,0.004511693,0.014519413,0.000514445,0.006596934,-0.000461612,-0.48948,Growth
오픈놀,2023,Jun_23,510.36,0.58,10000,49,2023-06-30,9805000,21518816482,9030931112,6828209714,2572218010,840429000,-224803277,758666755,685179971,-560633830,57.5,16267964769,6.840194409,3.151458052,0.042118358,-0.034462444,-0.407943607,-57.17836104,30.86680984,49.62,3,73.64,-69.17841205,2.009355742,0.020777423,-0.037288705,16267964768,-0.573823919,-60.31057501,16.35064069,93.75,-40,0.008045105,0,7.558313745,-0.001453792,0.003655146,0.001517946,7.558313745,-0.008453515,-0.01879191,-0.003708909,0.006333441,-0.012074043,0.581907,Growth
오픈엣지테크놀로지,2022,Sep_22,44.25,12.42,10000,78,2022-09-26,20837140,23122971264,8046278320,8020858502,2798059626,1767047400,-49338001101,2768767024,-6076710118,-6303500055,0.5,7007943098,-0.241481922,2.882854904,-0.867117503,-0.899479343,0.140696259,-302.5127275,-3.348906079,3.32,6,73.5,0.163600594,-0.281358927,1.264700472,1.917464627,7007943097,-0.239979136,398.5575245,-1.489846062,94.74,-166.67,-0.050175277,0.144028123,-40.53686179,-0.003410838,-0.083005618,0.002864777,-40.53686179,-0.024963551,0.024018251,0.002503178,-0.012357666,-0.005699791,-0.612291,Growth
온코닉테라퓨틱스,2024,Dec_24,198.96,1.78,13000,92,2024-12-19,10803960,29098569226,6649338626,2730336593,140252574,4603730000,-41960573575,1778890915,-3813950482,-10941594104,33.1,4014900000,-0.080684496,10.65750256,-0.94994906,-2.725246981,0.30753861,-1012.739227,-8.620279377,46.28,24,76.03,2.052227025,10.1179538,-1.05590156,-2.805151071,4014899999,0.370234598,-1168.465757,0.20544709,72.73,-150,-0.016271454,-0.04291346,0.146791595,0.00235862,-0.075137306,0.003511347,0.146791595,-0.005856782,0.004938829,0.001412206,-0.013666066,0.00661224,0.33184,Growth
온코크로스,2024,Dec_24,635.05,1.07,7300,1313,2024-12-18,11857937,14340387387,971642359,1323452630,123268060,5196123500,-45547445888,1629128021,-3114740623,-2835394287,22.7,234291590,-0.037361537,10.83558796,-13.2942912,-12.10198918,0.073224008,-239.1136238,-4.451513219,17.3,36,70.42,-0.00685625,-4.417794411,61.11207959,33.94502265,234291589,-0.04375746,116.2963898,-2.030544421,71.43,-127.27,-0.016271454,-0.04291346,0.146791595,0.00235862,-0.075137306,0.003511347,0.146791595,-0.005856782,0.004938829,0.001412206,-0.013244043,0.00661224,-0.178494,Growth
올리패스,2019,Sep_19,11.07,0.4,20000,419,2019-09-20,13875738,19668783179,14264253454,17924441025,36127097624,6577369000,-1.13916E+11,414590954,-9678782316,-9037530266,24,512908833,-0.505514967,1.097316405,-18.87037558,-17.6201494,0.084523159,-651.3188896,2.078619124,17.42,1,50.93,0.19603245,0.537321505,19.10492528,39.36934809,512908832,-0.197688725,1354.011716,0.209729677,85.71,-212.5,-0.043281681,-0.08247861,0.233421081,0.001187782,-0.045879118,0.003588626,0.233421081,0.004308945,0.019883417,0.002036832,0.006902462,-0.017948946,-0.496142,Growth
