단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,매출액,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,대표매매감정점수,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Growth,Infra,Protective,Sensitive,등락율_이진
20,0,8000,22,17878830,56880205003,15154595674,6391747994,5777013371,7528665000,47008375330,1072205881,22360688445,18373825986,31251538408,61.38,2,74.74,93.75,-66.67,1.19047619,0,0.010472,1.764384,1.1558692,3.283096,0,0,0,0,0,2.8331077,2.7249908,0,0,0.7962189,0,0.028253138,0,0,0,1,0
574,12.73,11000,500,13446090,35567,22202,16256,393,1000,40071,0,7008,5612,29425,72.81,6,78.13,70,200,-5.479452055,0,0.643162,8.320709,0.7259822,5.183519,4.6018925,0.55762327,0,0,0,1.6533389,5.0305758,0.16095999,0,0.1414444,0,0,0,0,0,1,1
536.68,27.2,35000,320,28037240,1.01E+11,1.70E+11,1.08E+11,10712837155,11018620000,24528837529,2386021503,22858913591,16189171199,1.37E+11,75.66,6,79.03,93.33,100,2.53164557,20,-0.128561,0,2.6963737,2.7452307,2.0192447,0,0,0,0.27267432,2.597452,1.8793849,0,1.4474301,0.63571614,3.2035298,0.7652567,1,0,0,0,1
1701.62,15.79,19500,1592,5150550,18733796384,5976860233,3710215156,233303706,432055000,11128336493,484370894,2753795691,1673734977,19624992676,66.68,2,75.36,95.45,100,-2.857142857,0,0.316239,4.8699408,0.75801045,2.40626,1.3714577,1.8272302,0,0.2091837,0,0.37219295,1.1325032,0.16020593,0,0,0,0,1,0,0,0,1
966.9,4.27,18000,2650,4225498,17009889727,14123846297,11874506138,180887624,1674999000,13579894156,811469623,2260522008,1937996182,71141473670,24.49,30,77.3,70,175,1.470588235,0,-0.389599,7.36969,0.52253574,4.919651,3.8867762,0.72881037,0,0,0,1.7344618,5.1613636,0,0,0.536198,0,0,0,0,1,0,1
78.86,1.28,2800,830,18000000,17244331637,7038576544,3515216295,1397183444,1339740000,18034564279,-3875887,5716349411,5150373646,25261163586,54.73,6,67.58,83.33,-83.33,0,0,-0.444557,0,2.664259,2.7110047,1.8598137,0,0,0,0.24198622,2.6699843,1.8123078,0,1.5039055,0.6193517,3.2810595,0.8692629,0,0,0,1,1
1703,5.7,25000,918,3895500,9285710096,15168258286,7808000657,6176474869,1789625000,-22754437458,113409459,-1326574819,-1357947720,3594864137,30.24,3,43.67,93.75,350,-2.666666667,0,-0.33828,7.421255,1.0190514,4.42883,3.6512427,1.355297,0,0,0,1.3873407,4.221868,0,0,0,0,0,1,0,0,0,0
1544,2.5,12000,1698,7911521,4087468865,4663337467,1411308319,603497423,3268809500,-25514738849,864888837,-5537591447,-5441928110,2770382559,40,3,76.59,93.75,200,-2.666666667,0,-0.16446,7.734551,0.94036347,4.924049,4.1867104,0.86630446,0,0,0,1.6355103,4.848057,0,0,0,0,0,1,0,0,0,1
1800.86,12.33,3000,1932,11515472,11563658442,6950991051,7301744226,3113937213,10104752004,-2190919235,185135285,2171898590,2219605920,39515795103,0.14,6,25.46,93.33,250,2.702702703,0,-0.097518,6.7313886,0.91442287,3.9966197,3.0128005,1.2251619,0,0,0,1.2755262,3.6838527,0,0,0,0,0,1,0,0,0,1
225.94,26.4,60000,341,58025720,2.05E+11,28007025742,12375918578,10246583816,10155144000,95797270484,5036873658,25935298118,24699857814,37375662309,39.05,12,86.37,36.84,100,-2.702702703,0,-0.029245,7.130353,0.92938495,5.047847,3.8565197,0.48333782,0,0,0,2.0169277,5.271579,0,0,0.35707438,0,0,1,0,0,0,1
1,13.76,16000,955,8061280,40005182150,29901438561,12583866014,6330411137,3361140000,43288225119,-663608400,9942427,3556909615,8207231147,59.96,6,62.5,92.86,100,3.773584906,0,-0.438566,0.6188574,0,2.35413,0.1254474,4.2836,0,0,0,0.29133692,2.8679752,0,0.4338571,3.7460473,1.6803226,0,0,0,0,1,1
74.98,0,15000,173,61616527,58740658767,80390404428,46335821063,30446000504,25774930500,-68813521969,4732961669,-30298890569,-34336452208,4255678450,13.85,1,24.86,92.31,0,0,0,-0.178494,0,1.1093572,1.6387702,2.0303922,1.2075903,0,0,0.1313195,0.45916444,1.0041686,1.6403314,1.2469015,1.7331737,3.2627707,0.53627944,1,0,0,0,0
583.5,21.14,26000,1891,9046771,56056004152,38737148958,45325426387,4617981037,3500658000,32768333241,-1316382664,7661497240,7334816490,66424930568,25.45,6,80.07,55.56,133.33,0,0,0.196003,7.931081,0.88433576,4.9861937,4.3883424,0.5203264,0,0,0.047092743,1.6327132,4.6891885,0.13601452,0,0,0,0,0,0,0,1,1
40.88,0.06,4500,72,15170500,36959837826,34264322166,20679274010,17460006928,5911500000,25714717403,1458661651,4570531867,3401488537,44343798429,61.4,6,66.44,95,-175,4.166666667,0,-0.697469,0,1.1935112,2.02338,2.358144,0.8319321,0,0,0.38007143,0.6425383,1.2747387,1.4519892,1.0722219,1.5831805,3.173758,0.60275024,1,0,0,0,1
75.61,0.1,12000,123,13154876,27885810830,2354505764,586697401,1100146376,5753438000,-30162605534,787122023,-3695727401,-21584254297,327731222,26.45,1,49.61,93.33,-75,1.388888889,0,-0.390755,0.5920866,0.5156724,1.8871943,0.26072752,1.4082197,0,0,0,1.0285408,1.2897328,0,0.12164457,1.980457,2.6658196,0.62746656,1,0,0,0,1
442,19.1,9100,99,8051958,23352056879,15471607317,16299681609,4453786298,2912503000,15009953420,-1448988000,3473566953,2722078967,16770614629,55.58,1,74.04,94.44,100,-2.739726027,-10,-0.479249,0.6711211,2.8786595,3.69908,6.4667645,0,0,0,2.9724948,0.32630244,1.3078244,3.0181458,0,0.12164582,3.010516,0.273412,0,0,0,1,0
482.4,33.1,16000,731,6552183,30666003,79610734,33603548,25976962,13597958,32443953,506139,4397652,3278818,60478580,63.47,1,72.94,93.75,166.67,2.564102564,0,-0.261451,0,2.1790402,2.6243274,1.656809,0,0,0,0.044864684,2.3764668,1.8988698,0,1.688967,1.0074397,3.3928819,0.9530122,1,0,0,0,1
1437,8.37,27200,1700,10024764,34993038194,24239825740,11864165872,5920926757,4214000000,22392133483,3396172591,5774689932,5245529571,65245728740,6.2,1,62.69,95,100,3.571428571,0,-0.738798,0.6952008,2.5104566,4.1081843,0,0.7738517,0,0,0,3.9590373,3.6671212,0,0,1.0664121,0,0,0,0,1,0,1
238.72,2.93,16300,178,5354863,35055071776,4213689295,12113693191,862798080,1857500000,22833113495,-40362695,5835834041,5993174527,54713633669,41.25,6,42.42,95,100,-2.53164557,-14.28571429,-0.642844,0,2.072604,2.4536107,4.1457644,0,0,0,1.2777697,1.0163091,2.013345,2.0811691,2.6431665,0.89108896,3.9142962,0.76755464,1,0,0,0,0
1,9.9,9500,1880,4640830,7056036891,7128971619,1965533994,41857307,2000000000,11807734276,-1630117067,1431792286,1275097504,14536156341,57.35,2,58.23,93.33,271.43,4,0,-0.155382,0.77357554,2.0412953,4.4698043,0.007277247,2.6066701,0,0,0,3.1895893,5.276497,0,0,2.6443102,0,0,1,0,0,0,1
608.85,0.7,17000,705,5633864,2783835961,2502185827,1353617080,497717128,2198932000,-12327258815,462277629,-1315617910,-1295455434,369965594,22.92,1,44.96,92.86,100,-5.194805195,16.66666667,-0.472076,0.4353042,0.7237928,1.8668954,0.6081161,0.34969217,0,0.11921157,0,1.2303128,0.9481233,0.044598702,0.31828704,1.3696246,2.8280687,1.0529838,1,0,0,0,0
716,1.39,7500,774,17306490,13356386067,20870251508,6162577992,7526941721,13598490000,-13459107138,0,-2758864194,-2514471056,6887755932,23.3,3,70.32,71.43,125,-5.479452055,0,-0.867554,8.224418,0.7613638,5.122258,4.5506535,0.44270185,0,0,0.026729338,1.6297956,4.8132586,0.19527383,0,0.016036458,0,0,1,0,0,0,1
56.07,5.46,28000,14,33635652,1.06E+11,3.48E+11,1.47E+11,1.55E+11,2908565200,-27922323575,4033443697,-6889641150,-9377087016,65505223142,18.5,1,83.72,94.44,-54.55,-3.658536585,11.11111111,-0.355082,3.247236,1.0095564,1.6317818,0.39042613,1.9039665,0,1.1098028,0,0.4488379,0,0.16244164,0,0,0,0,0,0,1,0,0
254.59,0.5,4500,23,31444038,14138227851,4254806325,1452888680,218054950,2814803800,-93221037167,272450376,-3548487811,-3480148331,2219373697,17.17,36,67.45,71.43,0,-2.777777778,-7.692307692,-0.178494,6.0803075,0.57102245,4.207455,3.16514,0,0,0,0.04247622,1.6512197,3.8551319,0.003938004,0,0.36030135,0.85583645,0,1,0,0,0,0
577.59,1,30000,464,11454376,10792887173,7987467735,3202678791,2983503726,4552188000,-35431744025,2517971566,-7544904822,-7293188182,1898523410,38.24,36,66.45,66.67,250,0,-7.142857143,-0.069736,6.1586156,0.59023625,4.2510953,3.200555,0.019176066,0,0,0,1.6647152,3.995365,0,0,0.41005278,0.81488234,0,0,0,0,1,0
1029,4.12,47500,898,5909052,49032893736,71085736850,55058505109,24641366759,494240000,40462274529,-743011661,14361541772,9744697340,89611803733,74.6,2,75.71,94.74,100,5.952380952,0,-0.296081,0.39659762,2.8563435,4.634074,0,1.1628842,0,0,0,4.1900687,4.482478,0,0,1.6575592,0,0,0,0,0,1,0
249.23,0,16000,625,4202740,27746469210,4939036788,7944364156,714464967,1438050000,18247511611,4341115264,7955843490,6425477950,61248763014,35.76,6,45.21,93.33,0,-2.469135802,0,-0.027042,0,2.6870618,2.7583854,1.8547933,0,0,0,0.24848835,2.7330685,1.8358768,0,1.4053451,0.54984653,3.2361732,0.83743083,0,0,0,1,1
1,1.4,32000,674,9191670,63948646874,41632923099,28327142170,7996912566,3795835000,29761560456,-9135247859,54936597155,22930581601,1.16E+11,39.02,1,42.34,93.75,100,-7.894736842,0,-0.42878,0.69441617,1.7743615,4.3834558,0.25417006,2.8180478,0,0,0,2.8401268,5.5000787,0,0,3.134547,0.37050074,0,0,0,0,1,0
1084.39,1.32,17000,1437,12293880,5870794146,11275861492,6728865826,2309303237,5477440000,-35970745550,413285791,-9803411085,-9916946238,1885010467,27.54,36,71.42,82.61,185.71,1.369863014,0,-0.287231,7.5293727,0.90848523,5.1328306,4.1019607,0.36424762,0,0,0,2.045947,5.278573,0,0,0.24342869,0,0,1,0,0,0,1
1,4.44,8400,699,9461400,31725127595,38027398574,35349122767,3224617223,3980000000,-494762512,-6356616609,4888037782,3458893224,47069514969,42.95,6,73.09,94.12,100,-2.702702703,0,-0.602796,0.52541596,0.44463536,2.088927,0.42472705,1.2298641,0,0,0,1.0819526,1.4969995,0,0.2579526,2.0407932,2.6511881,0.66780037,0,0,0,1,1
109.3,4.27,43500,66,17285715,1.37E+11,1.30E+11,89257454861,14572587727,7142857500,1.24E+11,-12689006978,42298881843,38345743546,1.76E+11,52.16,6,72.92,92.86,100,-6.578947368,0,-0.178494,0,1.8798629,2.9699006,4.6634135,0,0,0,2.0258715,0.70003444,1.601358,2.2348375,0.78874373,1.0656662,3.8392005,1.0913591,0,0,0,1,0
302.17,28.83,23200,186,4205350,15186397513,13504554976,9962924477,3650179674,1666667500,12644378498,766802340,8845569418,7033323979,48197050215,47.57,6,72.14,92.86,100,5.970149254,0,-0.178494,0,1.1655315,1.6294432,3.2905824,1.0647988,0,0,0.26752198,0.1531901,1.8871812,2.9345546,3.1052682,1.958111,3.779602,0.32775834,0,0,1,0,1
86.44,3.63,15000,113,9966633,23484754615,13696811413,31256681593,1854481200,4210816500,-26803355996,2774308237,-6337998299,-8299242678,16807020347,1.25,1,50.97,93.75,-36.67,1.369863014,0,-0.109937,5.9522552,0.5035748,3.5520585,2.3726633,1.2085582,0,0,0,0.95699656,3.1090145,0,0,0.044742472,0,0,1,0,0,0,0
1565.03,14.15,6000,1408,17657500,81079591088,22950614206,29385845041,6395791524,7000000000,60232912478,1015656251,9248689944,6608597740,1.24E+11,69.38,2,70.27,93.33,180,-1.149425287,0,-0.293419,0.787623,2.4157436,4.000412,0,0.6738967,0,0,0,3.8996167,3.44493,0,0,1.0035149,0,0,0,0,0,1,1
1371,12.82,35000,195,2956642,3040033389,2211075995,2774988057,925615515,1143571000,-1278702698,-19269603,-666195381,-799450309,2493977045,53.23,1,57.07,93.75,150,7.142857143,0,-0.311969,0.77286917,2.0941534,4.558035,0.116961315,2.8293457,0,0,0,3.166196,5.5277724,0,0,2.7706132,0,0,1,0,0,0,1
4.7,0.6,6500,200,7270545,11575689513,9235915507,9467205863,5665513488,3017272500,298508977,123080157,124287342,-154529142,13555833975,13.32,2,27.32,92.86,-94.74,-2.777777778,0,-0.2469,0,1.3448925,1.8073947,3.3270311,0.5538131,0,0,0.5891022,0.3215838,1.7865454,2.489358,2.6240487,1.5064495,3.4379096,0.3595716,1,0,0,0,1
188.65,6.6,55000,145,10125709,69046463640,17914023817,25569460406,1496637932,4051985000,44758360284,11084043835,19806584159,12630894316,72704157967,50.21,6,69.56,93.75,100,0,0,-0.437901,0,2.6899045,2.7963295,2.0245488,0,0,0,0.30079553,2.6632442,1.949002,0,1.5240691,0.62718874,3.2687528,0.84379745,0,0,0,1,0
164.22,3.05,9900,22,16509416,28541746453,24583533557,40139921481,9858569089,6546890000,0,-18519884600,-2182454664,-2733434847,66046158170,40.29,1,64.3,94.12,100,11.76470588,0,-0.422461,0,0.69010717,1.6360297,0.53227973,0.28140152,0,0,0,1.1929014,1.0661571,0.033326417,0.8117025,1.2984815,2.7058156,0.9752285,1,0,0,0,1
116,2.57,12400,26,11193501,31564971103,27471873456,33095094874,12854811580,4462377500,-4095350734,-124323860,-10221726607,-16756652279,43612305050,39.92,2,67.48,93.33,0,-1.123595506,0,-0.510277,0.14537,3.2967474,4.6675515,0,0.8197888,0,0,0,4.587668,4.2825556,0,0,1.2841921,0,0,1,0,0,0,1
1618,7.4,8000,2435,11019106,30241516416,42057802749,15070280220,21807490353,4479553000,17317121308,7118264473,4355732200,4403938934,30260452548,46.55,6,60.25,95.24,100,1.19047619,0,-0.685992,1.8124524,1.3666188,3.5281057,0,0.31778225,0,0,0,3.093638,2.9399805,0,0,0.8022953,0,0,0,0,0,1,1
18.4,0,8000,485,9402523,6946058769,629341696,467844372,1073461504,3800011500,-3040602700,1022656037,-3025362676,-3040602700,155889362,15.69,2,73.36,92.86,-100,5.333333333,0,-0.460556,0,1.3838627,1.9240001,2.1522133,0.76271546,0,0,0.37050015,0.80925494,1.0976182,1.2908655,1.0629071,1.4190296,3.3585477,0.6894379,1,0,0,0,1
74.59,5.74,9500,2,12550845,49437906871,53173914411,64795364552,11885090248,4982602000,-4983385414,1098541157,-2056047826,-5700118819,50570383191,19.54,1,41.2,93.33,83.33,1.408450704,0,-0.549762,0,1.5440766,3.0226796,4.4617977,0,0,0,1.9299237,0.70148873,1.7713377,2.1330092,0.84872353,1.2681097,3.891244,1.2534801,0,0,1,0,0
2142.7,11.47,25000,2818,0,37649692686,43860542659,33029108725,18932952829,1898006500,22117894227,-263277013,3264091532,2600292203,30361832512,27.27,1,57.26,95.24,200,-1.149425287,0,-0.611192,0.7620155,2.4329538,4.028226,0,0.69121283,0,0,0,3.9130003,3.5041733,0,0,1.0274751,0,0,1,0,0,0,1
280.85,15.82,3600,12,25244030,42695424945,20193818496,15162200175,6627033018,9994515000,3208771154,7755406403,2612447206,2011381459,20022865681,58.22,6,60.23,93.75,100,-12.98701299,0,-0.710675,0,1.6086507,2.2938168,4.2464013,0,0,0,1.2156787,0.51885253,2.2529213,2.6046,3.122528,1.1532376,3.785888,0.65019083,0,0,1,0,1
7.04,0,15000,1,11100000,86835191531,1.18E+11,53119468064,9510001957,5000000000,1.34E+11,132661878,8358385697,9685029152,1.21E+11,70.27,6,76.22,93.75,-89.58,-5.194805195,16.66666667,-0.707058,0.42098644,0.7208653,1.859566,0.6098892,0.3502411,0,0.11840886,0,1.2284955,0.94743603,0.04899739,0.32363573,1.367809,2.8371923,1.0610312,1,0,0,0,0
182.6,0,26000,3,5930000,19585273179,12622364038,8626945881,374608882,2450000000,14824790454,0,9608322226,9122506069,56780136889,48.49,6,56.76,93.33,0,-4.87804878,0,-1.006727,0,2.7173142,2.0124764,1.9289844,0.5503538,0,0,0.12796672,2.0452385,1.2401122,0.2963851,1.6709865,0.6955472,3.449989,0.52914375,0,0,0,1,0
894,7.4,9800,1149,6636863,22754371210,4966264186,2850988883,449414497,2659431500,19469076128,-24761028,635421879,953158905,5098838277,45.2,6,70.88,94.44,100,12.72727273,0,-0.091119,0.2883774,0.25096178,2.6043687,0.19830844,3.54414,0,0,0,0.8728845,3.570174,0,0.4635837,3.4758055,1.2130909,0,0,0,0,1,1
1011.5,0.6,10000,1094,14965620,8918170555,6549757130,1396724130,2420097943,6332300000,-26694798340,682850238,-1314068310,-1257080998,99398351,22.55,36,79.95,81.82,225,0,0,-0.221719,7.0980935,0.9758048,4.9079185,3.7673576,0.31986457,0,0,0,2.0476813,5.0195565,0,0,0.18123247,0,0,1,0,0,0,1
31.26,0.89,32000,12,13063433,88370,23589,34074,559,5302,65319,2711,-7312,-6486,12545,26.64,18,62.73,66.67,0,0,0,-0.264921,6.7466354,0.71993774,4.518959,3.3702588,0.2077896,0,0,0,1.8208485,4.4408526,0,0,0.23212713,0.24204406,0,0,0,1,0,0
124.73,2.5,15900,5,12705371,57479415311,13727922795,19805741848,2084435227,5593685500,29060363192,-83493587,390885700,365816965,28966319582,62.23,6,63.03,93.75,0,2.739726027,-14.28571429,-0.460398,0.138198,0.5849799,1.68317,0.29968518,0.7285968,0,0.048137557,0,1.1226114,0.9923858,0.012119647,0.4807584,1.6081393,2.7253811,0.9120226,0,0,1,0,0
768,37.6,36000,1507,3317400,19743470956,24603323536,8199359907,8249040151,1428480000,15928418073,10541496361,428391151,343633438,5905696900,47.99,6,60.47,93.75,250,-12.98701299,0,-0.204587,0,1.6125346,2.3159387,4.2539864,0,0,0,1.2203368,0.5348547,2.2612655,2.5931969,3.1104023,1.154127,3.7882304,0.6555721,1,0,0,0,1
57.28,17.49,34000,2,5664755,15348176588,32597629385,15309556890,7024825986,2300172000,8796125824,-3544508,1056559555,1514618703,23271486803,48.92,3,64.32,93.75,0,-5.747126437,28.57142857,-0.691636,3.233033,0.5567148,1.8820751,0.3130471,0.9915204,0,0.7758417,0,0.69392425,0.35075057,0,0,0,0,0,1,0,0,0,0
783.2,5.11,20000,1108,13133596,7977786095,2435026039,790934957,213603001,5552248000,0,-44760362603,-2364614723,-9030707393,6187514371,24.79,36,69.45,73.91,233.33,2.816901408,0,-0.418718,7.600815,0.8777423,4.8481865,3.9318314,0.60038495,0,0,0,1.765952,4.7495527,0,0,0,0,0,1,0,0,0,1
1152.8,2.5,7000,1965,13653263,14939659,2760874,2016781,2049343,5281632,-10321047,371085,-1015682,-801640,2471281,19.59,36,71.93,75,262.5,0,0,0.163706,6.361811,0.5732882,4.302628,3.1426206,0.09201432,0,0,0,1.728272,4.1225576,0,0,0.3612794,0.61707884,0,1,0,0,0,1
865.73,3.5,13000,2654,13992625,8494513453,3208164526,767274922,310510812,1141762500,-42975918189,1515623064,-4923399541,-7563224846,2926965114,16.33,36,81.21,70,240.91,-1.388888889,0,-0.756026,7.151724,0.8481099,4.55208,3.4646857,0.531787,0,0,0,1.7434701,4.40612,0,0,0.105437145,0.07618479,0,1,0,0,0,1
112.3,25,7500,139,16787750,26419056634,20587074368,14840563951,1827581641,6979375000,16610761422,6747848988,11728755692,9739795692,67931989633,37.02,6,54.3,92.86,100,-2.898550725,0,-0.00383,0,1.0002217,1.7311578,3.5461156,0.96822935,0,0,0.47233278,0,1.9742258,3.033588,2.977916,1.8730803,3.427557,0.2101579,1,0,0,0,1
753.5,25.2,14000,476,7874611,7530819663,6489775457,4025536676,3145668875,3123605500,-1856477907,-57951499,-738698858,-550600734,4113702647,36.31,3,70.57,82.35,233.33,0,0,-1.057221,7.879211,0.94715,4.9422417,4.334329,0.63941085,0,0,0,1.6628693,4.774776,0.09203108,0,0,0,0,0,0,0,1,1
408,7.5,13500,268,10000000,6513148151,799148898,1457070267,405190746,4219242500,-18747486466,291648129,-2030337652,-1975580681,60071077,16.28,1,34.78,94.44,100,0,0,-0.547183,0,1.7537922,1.6508472,3.1649215,0.5261069,0,0,0.58438635,0.5386169,1.5495899,2.2897387,2.7197673,1.2358291,3.6005216,0.338758,1,0,0,0,0
272.96,29.1,32000,280,8230000,63284138273,87149659281,73103740762,8187886460,2808865000,70276714702,-6552775383,6453125131,6791310313,82692025689,29.89,6,64.82,93.75,100,2.857142857,0,-0.074361,0,1.2048184,1.9332429,3.5902443,0,0,0,0.8517192,0.3750209,1.9039994,2.6393225,2.7780435,1.4402859,3.804031,0.6993812,1,0,0,0,1
1,18.4,11000,2853,9860000,17933534126,6375527379,3999146019,1839945732,980000000,20877672354,-4435594825,3228057619,3557803597,10502220195,44.59,6,72.8,93.75,128.57,7.142857143,0,-0.583362,0.7555174,1.9164671,4.468245,0.20258456,2.874098,0,0,0,2.9607444,5.5419445,0,0,2.9837828,0.06986057,0,1,0,0,0,1
642.1,5.71,65000,331,6130861,17944481720,37811677227,12619011366,23849332956,2454067000,0,-8746994200,988404153,2041795628,8881589452,20.76,3,31.6,92.86,190.91,-2.43902439,0,-0.398516,0,1.8134034,2.714682,1.4199474,0,0,0,0.07048073,2.2885723,1.8690242,0,1.3915007,1.0054977,3.015926,0.99710965,1,0,0,0,0
54.13,0,7500,2,4311520,79006773931,48012323617,71280163390,19497745717,1630760000,11601340085,21592455508,-816051087,-1903702635,63516029656,47.26,1,53.05,92.86,33.33,1.408450704,0,-0.170979,0,1.5677267,3.024358,4.4926653,0,0,0,1.9460948,0.7004733,1.7680708,2.1465433,0.85147554,1.2537712,3.8929057,1.2419587,1,0,0,0,1
1601,9.11,14300,633,5976990,21683496528,4204221078,14653654969,2390843910,2000000000,8627532590,-1784313863,2864897855,2370272073,31909430902,22.59,6,76.22,94.12,100,0,33.33333333,-0.312655,0.9561497,2.2114947,3.5009403,0,0.5470494,0,0,0,3.4816349,2.7531023,0,0,0.5891049,0,0,1,0,0,0,1
63.1,0,25000,21,4120276,28601118452,3467291927,10911078138,2457797836,1638250000,12761496982,3713985887,2914270358,2232976435,39080864648,1.89,6,63.86,93.75,-155.56,-1.149425287,0,-0.114202,0.8217964,2.3241246,3.6112227,0,0.6535796,0,0,0,3.612705,2.891368,0,0,0.7529707,0,0,0,0,0,1,1
1776,16.3,15100,1420,26452189,2.41E+11,2.00E+11,2.23E+11,64044077139,11226094500,79382989151,11992642393,14477868019,12121973463,1.74E+11,62.63,6,77.09,94.44,100,-6.666666667,50,0.14391,0.5190236,3.0910437,4.321266,0,1.1732821,0,0,0,4.449673,3.699616,0,0,1.0477729,0,0,0,0,0,1,1
40.55,0,1500,63,118714050,3.22E+11,0,1.83E+11,0,53962000000,84747470923,-17865427,13961478777,10830801901,51649080259,67.09,2,75.88,93.33,-125,-5.194805195,16.66666667,-0.196776,0.44206896,0.721645,1.8740873,0.6020782,0.337955,0,0.11611228,0,1.2353282,0.9562022,0.033366926,0.32033244,1.3724029,2.8211248,1.052011,0,0,0,1,0
11.61,8.7,6500,0,12550300,1.33E+11,3.44E+11,2.83E+11,1.12E+11,3957650000,72733241159,5659266452,26054651289,15146826611,2.45E+11,50.39,6,54.81,92.31,0,-2.777777778,0,-0.093173,0,1.3329058,1.8159895,3.344851,0.5571815,0,0,0.59324193,0.3107609,1.8026136,2.507689,2.6338742,1.5169456,3.4351988,0.3552704,0,0,0,1,0
810.88,8.7,43000,653,4215577,17852539370,10462026170,4751349930,9580643579,1435500000,10473073018,652405818,2934995872,2741202038,17667710668,27.06,2,54.32,94.12,100,2.777777778,-16.66666667,-0.548752,0.5189173,0.22575998,2.0654578,0.34057626,1.2030497,0,0,0,1.0028105,1.5210823,0.032983687,0.31832966,2.189512,2.7372305,0.79140604,1,0,0,0,0
531.1,30.6,24000,1443,7463435,13989068141,4120792353,961666941,534178226,3371217500,-5834296012,135075288,-116387065,-40787402,2739561084,21.44,1,55.86,94.74,140,-2.898550725,0,-0.406337,0,0.99162877,1.6529598,3.5094478,1.0955462,0,0,0.43513685,0,1.930252,3.0870793,3.005539,1.9207734,3.5069535,0.21456373,1,0,0,0,1
389.27,9.38,12000,697,9360575,30182547392,26104457386,27609819738,7479490187,3211662500,17065426225,23863388,7386881327,4656094415,52317033550,59.13,6,71.87,94.44,66.67,-1.265822785,0,-0.466501,0,2.820313,2.8434412,1.9763986,0,0,0,0.31419805,2.8015935,1.8674544,0,1.4949166,0.47983432,3.2845547,0.87271315,1,0,0,0,1
1697.23,50.28,50000,1355,5971381,1.38E+11,95246180428,91314889514,65339350852,2473190500,20506241067,7000000000,11276436299,5479090840,1.57E+11,28.66,2,68.47,93.75,200,2.702702703,0,0.203334,6.7610135,0.91702753,4.009527,3.0260189,1.227976,0,0,0,1.2815629,3.6983285,0,0,0,0,0,0,0,0,1,1
