date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key,month_key,국고채 금리 (3년),국고채 금리 (10년),기업경기실사지수(BSI),기준금리,무역수지,산업생산지수(IPI),생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2014-06-26,1995.05,4260.57,4065.58,5097.34,967.78,10863.22,1714.64,2394.67,1195.85,135.27,333.02,428.59,1536.72,1083.47,1695.47,1654.8,712.42,2014,Jun-14,2.746,3.286,76,2.5,5691.8,92.1,101.53,108.1,94.248,5691.8,366545511,1019.36,1999693.7,0.240621235,0.272452253,0.264701281,0.229335165,0.243127423,0.252178631,0.304933605,0.288950072
2014-06-27,1988.51,4272.32,4063.02,5071.51,964.91,10748.41,1677.03,2403.3,1209.06,135.57,328.77,427.38,1535.26,1079.9,1685.41,1634,710.04,2014,Jun-14,2.746,3.286,76,2.5,5691.8,92.1,101.53,108.1,94.248,5691.8,366545511,1019.36,1999693.7,0.20216963,0.28039848,0.205848591,0.25539976,0.204143755,0.264868583,0.235403528,0.300678316
2014-06-30,2002.21,4332.4,4099.72,5117.97,969.65,10852.81,1733.22,2403.57,1203.73,138.4,330.09,429.65,1542.78,1084.71,1696.26,1649.12,712.65,2014,Jun-14,2.746,3.286,76,2.5,5691.8,92.7,101.53,108.1,94.248,5691.8,366545511,1019.36,1999693.7,0.261890715,0.248022611,0.289615403,0.246202078,0.288492297,0.24899669,0.327331981,0.270473264
2014-07-01,1999,4351.65,4081.44,5087.8,971.42,10789.34,1741.97,2386.94,1218.44,141.18,337.29,427.15,1540.21,1090.49,1689.21,1651.32,707.48,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.25789923,0.245251838,0.293021852,0.242138614,0.281268779,0.243374274,0.321476613,0.255936896
2014-07-02,2015.28,4403.07,4090.6,5103.52,987.21,10974.92,1781.5,2400.08,1222.71,141.37,339.36,430.82,1587.39,1095.18,1704.73,1679.5,713.38,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.25415357,0.253843502,0.28141056,0.239952574,0.246532663,0.208956679,0.323164783,0.256803885
2014-07-03,2010.97,4414.06,4061.86,5122.54,982.9,10939.63,1795.12,2392.59,1227.23,143.78,339.9,429.35,1593.98,1084.99,1696.32,1675.67,711.33,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.262943431,0.2503573,0.304298021,0.234034841,0.280277588,0.225570777,0.342305334,0.25933468
2014-07-04,2009.66,4465.42,4076.16,5149.39,988.2,10858.81,1817.04,2391.9,1213.58,144.25,344.27,428.92,1594.93,1083.86,1690.08,1664.89,710.62,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.5,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.230780879,0.271556925,0.274603091,0.222163454,0.212911502,0.224809749,0.305586192,0.273836304
2014-07-07,2005.12,4426.04,4069.58,5155.86,993.19,10796.38,1800.46,2366.87,1222.3,146.98,342.81,430.09,1595.11,1084.43,1686.87,1670.51,713.41,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.5,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.241338353,0.298050882,0.247046005,0.276323576,0.242942362,0.265824565,0.259324307,0.289730889
2014-07-08,2006.66,4495.17,4053.22,5149.1,997.43,10852.01,1761.64,2352.1,1215.75,146.29,335.13,430.63,1597.39,1088.75,1685.3,1679.5,714.48,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.235436403,0.282007902,0.268721585,0.275659715,0.249037986,0.270375631,0.283793434,0.285994466
2014-07-09,2000.5,4480.62,4045.27,5092.4,986.77,10823.68,1813.59,2339.38,1203.49,147.39,333.83,430.15,1593.16,1081.31,1677.43,1645.6,714.63,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.185044738,0.27811225,0.191918083,0.248870497,0.160164068,0.241744209,0.262790979,0.289610224
2014-07-10,2002.84,4433.11,4052.63,5135.72,981.54,10795.31,1831.17,2357.73,1253.55,146.53,330.85,430.14,1618.33,1080.68,1679.9,1640.47,715.08,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.216858085,0.263528747,0.229419472,0.243736612,0.198306173,0.223552141,0.25684286,0.270270545
2014-07-11,1988.74,4470.34,4047.13,5113.51,971.24,10651.07,1805.33,2316,1239.19,145.93,334.01,428.31,1629.97,1075.97,1660.64,1621.95,710.06,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.164140235,0.28080437,0.206392955,0.286302504,0.21654859,0.274627255,0.248255779,0.308139381
2014-07-14,1993.88,4495.81,4021.38,5064.61,982.15,10694.03,1802.09,2310.33,1241.31,149.27,332.37,430.02,1650.05,1085.03,1662.37,1637.07,711.88,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.275229274,0.252530841,0.290827618,0.230760449,0.281132561,0.224374904,0.329839884,0.251291045
2014-07-15,2012.72,4454.6,4067.86,5086.23,990.12,10897.61,1785.62,2368.56,1230.98,147.28,330.02,433.1,1661.63,1089.45,1688.28,1657.64,717.94,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.5,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.249004135,0.238826296,0.285784342,0.215294501,0.244505806,0.213730541,0.337993622,0.265262927
2014-07-16,2013.48,4412.32,4072.69,5163.14,994.66,10937.12,1780.04,2393,1228.08,146.11,330.3,432.66,1626.73,1077.41,1693.21,1654.65,717.63,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.268926189,0.284741451,0.287444546,0.239654511,0.271173496,0.242189391,0.323857777,0.284397053
2014-07-17,2020.9,4403.36,4115.32,5213.85,993.46,11032.16,1767.85,2392.96,1226.75,145.56,330.85,434.78,1655.65,1073.92,1700.78,1660.5,721.14,2014,Jul-14,2.558,3.056,73,2.5,5627.3,92.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,0.16566716,0.277870143,0.203098985,0.265473304,0.201868641,0.259796917,0.265096535,0.301242373
